primary_drug_id,secondary_drug_id,condition_id_norm,primary_drug_id_norm,primary_drug_id_norm_label,secondary_drug_id_norm,secondary_drug_id_norm_label,condition_id_norm_norm,condition_id_norm_norm_label
DB16000,DB00115,MONDO:0004966,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:17439,Cyanocobalamin,MONDO:0004966,gastritis
DB16000,DB01234,MONDO:0002474,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:41879,Dexamethasone,MONDO:0002474,Hyperoxaluria
DB00397,DB00874,MONDO:0005041,PUBCHEM.COMPOUND:4786,Phenylpropanolamine,CHEBI:5551,Guaifenesin,MONDO:0005041,glaucoma
DB16000,DB01234,MONDO:0005041,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:41879,Dexamethasone,MONDO:0005041,glaucoma
DB16022,DB11105,MONDO:0005041,CHEBI:186232,Thenyldiamine,CHEBI:135611,Benzalkonium,MONDO:0005041,glaucoma
DB15751,DB11360,MONDO:0000945,['Error'],['Error'],DRUGBANK:DB11360,Lactobacillus plantarum,MONDO:0000945,venous insufficiency
DB16000,DB00281,MONDO:0005041,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:6456,Lidocaine,MONDO:0005041,glaucoma
DB16022,DB00388,MONDO:0005041,CHEBI:186232,Thenyldiamine,CHEBI:8093,Phenylephrine,MONDO:0005041,glaucoma
DB15751,DB14222,MONDO:0000945,['Error'],['Error'],DRUGBANK:DB14222,Bifidobacterium longum infantis,MONDO:0000945,venous insufficiency
DB16000,DB00115,MONDO:0005041,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:17439,Cyanocobalamin,MONDO:0005041,glaucoma
DB15751,DB09322,MONDO:0000945,['Error'],['Error'],CHEBI:35176,Zinc sulfate,MONDO:0000945,venous insufficiency
DB16000,DB08940,MONDO:0005041,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:31749,Kebuzone,MONDO:0005041,glaucoma
DB13166,DB00999,MONDO:0001106,CHEBI:78539,Zofenopril,CHEBI:5778,Hydrochlorothiazide,MONDO:0001106,kidney failure
DB06292,DB00331,MONDO:0001106,CHEBI:85078,Dapagliflozin,CHEBI:6801,Metformin,MONDO:0001106,kidney failure
DB14015,DB00173,MONDO:0004736,CHEBI:26709,Sodium bisulfite,CHEBI:16708,Adenine,MONDO:0004736,inborn disorder of amino acid metabolism
DB14015,DB00135,MONDO:0004736,CHEBI:26709,Sodium bisulfite,CHEBI:17895,Tyrosine,MONDO:0004736,inborn disorder of amino acid metabolism
DB14015,DB00152,MONDO:0004736,CHEBI:26709,Sodium bisulfite,CHEBI:18385,Thiamine,MONDO:0004736,inborn disorder of amino acid metabolism
DB14015,DB00157,MONDO:0004736,CHEBI:26709,Sodium bisulfite,CHEBI:16908,NADH,MONDO:0004736,inborn disorder of amino acid metabolism
DB14015,DB00161,MONDO:0004736,CHEBI:26709,Sodium bisulfite,CHEBI:16414,Valine,MONDO:0004736,inborn disorder of amino acid metabolism
DB14015,DB00146,MONDO:0004736,CHEBI:26709,Sodium bisulfite,CHEBI:17933,Calcifediol,MONDO:0004736,inborn disorder of amino acid metabolism
DB14015,DB00134,MONDO:0004736,CHEBI:26709,Sodium bisulfite,CHEBI:16811,Racemethionine,MONDO:0004736,inborn disorder of amino acid metabolism
DB14015,DB09394,MONDO:0004736,CHEBI:26709,Sodium bisulfite,CHEBI:26078,Phosphoric acid,MONDO:0004736,inborn disorder of amino acid metabolism
DB14015,DB00118,MONDO:0004736,CHEBI:26709,Sodium bisulfite,CHEBI:15414,Ademetionine,MONDO:0004736,inborn disorder of amino acid metabolism
DB14015,DB00121,MONDO:0004736,CHEBI:26709,Sodium bisulfite,CHEBI:15956,Biotin,MONDO:0004736,inborn disorder of amino acid metabolism
DB14015,DB00162,MONDO:0004736,CHEBI:26709,Sodium bisulfite,CHEBI:12777,Vitamin A,MONDO:0004736,inborn disorder of amino acid metabolism
DB14015,DB00168,MONDO:0004736,CHEBI:26709,Sodium bisulfite,CHEBI:195544,Aspartame,MONDO:0004736,inborn disorder of amino acid metabolism
DB14015,DB00151,MONDO:0004736,CHEBI:26709,Sodium bisulfite,CHEBI:17561,Cysteine,MONDO:0004736,inborn disorder of amino acid metabolism
DB14015,DB00126,MONDO:0004736,CHEBI:26709,Sodium bisulfite,CHEBI:22652,Ascorbic acid,MONDO:0004736,inborn disorder of amino acid metabolism
DB14015,DB00150,MONDO:0004736,CHEBI:26709,Sodium bisulfite,CHEBI:16828,Tryptophan,MONDO:0004736,inborn disorder of amino acid metabolism
DB14015,DB00123,MONDO:0004736,CHEBI:26709,Sodium bisulfite,CHEBI:133538,Lysine,MONDO:0004736,inborn disorder of amino acid metabolism
DB12911,DB11324,UMLS:C0947839,CHEBI:32322,Nicoboxil,CHEBI:46936,Nonivamide,UMLS:C0947839,Dermal and epidermal conditions NEC
DB15998,DB13359,UMLS:C0161680,UNII:5UW00M8KR0,Potassium hydrogen DL-aspartate,UNII:R17X820ROL,Magnesium aspartate,UMLS:C0161680,Toxic effect of methyl alcohol
DB14015,DB00157,MONDO:0002476,CHEBI:26709,Sodium bisulfite,CHEBI:16908,NADH,MONDO:0002476,anuria
DB15975,DB00440,MONDO:0002476,CHEBI:88258,Sulfametrole,CHEBI:45924,Trimethoprim,MONDO:0002476,anuria
DB14015,DB00123,MONDO:0002476,CHEBI:26709,Sodium bisulfite,CHEBI:133538,Lysine,MONDO:0002476,anuria
DB14015,DB00146,MONDO:0002476,CHEBI:26709,Sodium bisulfite,CHEBI:17933,Calcifediol,MONDO:0002476,anuria
DB14015,DB00150,MONDO:0002476,CHEBI:26709,Sodium bisulfite,CHEBI:16828,Tryptophan,MONDO:0002476,anuria
DB14015,DB00135,MONDO:0002476,CHEBI:26709,Sodium bisulfite,CHEBI:17895,Tyrosine,MONDO:0002476,anuria
DB14015,DB00118,MONDO:0002476,CHEBI:26709,Sodium bisulfite,CHEBI:15414,Ademetionine,MONDO:0002476,anuria
DB14015,DB00151,MONDO:0002476,CHEBI:26709,Sodium bisulfite,CHEBI:17561,Cysteine,MONDO:0002476,anuria
DB14015,DB00161,MONDO:0002476,CHEBI:26709,Sodium bisulfite,CHEBI:16414,Valine,MONDO:0002476,anuria
DB14015,DB00121,MONDO:0002476,CHEBI:26709,Sodium bisulfite,CHEBI:15956,Biotin,MONDO:0002476,anuria
DB14015,DB00134,MONDO:0002476,CHEBI:26709,Sodium bisulfite,CHEBI:16811,Racemethionine,MONDO:0002476,anuria
DB14015,DB00126,MONDO:0002476,CHEBI:26709,Sodium bisulfite,CHEBI:22652,Ascorbic acid,MONDO:0002476,anuria
DB14015,DB09394,MONDO:0002476,CHEBI:26709,Sodium bisulfite,CHEBI:26078,Phosphoric acid,MONDO:0002476,anuria
DB14015,DB00162,MONDO:0002476,CHEBI:26709,Sodium bisulfite,CHEBI:12777,Vitamin A,MONDO:0002476,anuria
DB14015,DB00173,MONDO:0002476,CHEBI:26709,Sodium bisulfite,CHEBI:16708,Adenine,MONDO:0002476,anuria
DB14015,DB00152,MONDO:0002476,CHEBI:26709,Sodium bisulfite,CHEBI:18385,Thiamine,MONDO:0002476,anuria
DB14015,DB00168,MONDO:0002476,CHEBI:26709,Sodium bisulfite,CHEBI:195544,Aspartame,MONDO:0002476,anuria
DB14015,DB09394,MONDO:0009563,CHEBI:26709,Sodium bisulfite,CHEBI:26078,Phosphoric acid,MONDO:0009563,maple syrup urine disease
DB15903,DB00977,UMLS:C3544094,CHEBI:31394,chlormadinone,CHEBI:4903,Ethinylestradiol,UMLS:C3544094,Arterial thromboembolism
DB15903,DB00977,MONDO:0005277,CHEBI:31394,chlormadinone,CHEBI:4903,Ethinylestradiol,MONDO:0005277,migraine
DB00397,DB00874,MONDO:0005044,PUBCHEM.COMPOUND:4786,Phenylpropanolamine,CHEBI:5551,Guaifenesin,MONDO:0005044,hypertension
DB16000,DB00281,MONDO:0005044,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:6456,Lidocaine,MONDO:0005044,hypertension
DB14015,DB00126,MONDO:0009563,CHEBI:26709,Sodium bisulfite,CHEBI:22652,Ascorbic acid,MONDO:0009563,maple syrup urine disease
DB16000,DB01234,MONDO:0005044,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:41879,Dexamethasone,MONDO:0005044,hypertension
DB14015,DB00121,MONDO:0009563,CHEBI:26709,Sodium bisulfite,CHEBI:15956,Biotin,MONDO:0009563,maple syrup urine disease
DB16000,DB08940,MONDO:0005044,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:31749,Kebuzone,MONDO:0005044,hypertension
DB14015,DB00161,MONDO:0009563,CHEBI:26709,Sodium bisulfite,CHEBI:16414,Valine,MONDO:0009563,maple syrup urine disease
DB16000,DB00115,MONDO:0005044,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:17439,Cyanocobalamin,MONDO:0005044,hypertension
DB14015,DB00134,MONDO:0009563,CHEBI:26709,Sodium bisulfite,CHEBI:16811,Racemethionine,MONDO:0009563,maple syrup urine disease
DB14015,DB00135,MONDO:0009563,CHEBI:26709,Sodium bisulfite,CHEBI:17895,Tyrosine,MONDO:0009563,maple syrup urine disease
DB14015,DB00173,MONDO:0009563,CHEBI:26709,Sodium bisulfite,CHEBI:16708,Adenine,MONDO:0009563,maple syrup urine disease
DB14015,DB00157,MONDO:0009563,CHEBI:26709,Sodium bisulfite,CHEBI:16908,NADH,MONDO:0009563,maple syrup urine disease
DB14015,DB00146,MONDO:0009563,CHEBI:26709,Sodium bisulfite,CHEBI:17933,Calcifediol,MONDO:0009563,maple syrup urine disease
DB14015,DB00162,MONDO:0009563,CHEBI:26709,Sodium bisulfite,CHEBI:12777,Vitamin A,MONDO:0009563,maple syrup urine disease
DB14015,DB00152,MONDO:0009563,CHEBI:26709,Sodium bisulfite,CHEBI:18385,Thiamine,MONDO:0009563,maple syrup urine disease
DB14015,DB00123,MONDO:0009563,CHEBI:26709,Sodium bisulfite,CHEBI:133538,Lysine,MONDO:0009563,maple syrup urine disease
DB14015,DB00150,MONDO:0009563,CHEBI:26709,Sodium bisulfite,CHEBI:16828,Tryptophan,MONDO:0009563,maple syrup urine disease
DB14015,DB00168,MONDO:0009563,CHEBI:26709,Sodium bisulfite,CHEBI:195544,Aspartame,MONDO:0009563,maple syrup urine disease
DB14015,DB00118,MONDO:0009563,CHEBI:26709,Sodium bisulfite,CHEBI:15414,Ademetionine,MONDO:0009563,maple syrup urine disease
DB14015,DB00151,MONDO:0009563,CHEBI:26709,Sodium bisulfite,CHEBI:17561,Cysteine,MONDO:0009563,maple syrup urine disease
DB15998,DB13359,HP:0002918,UNII:5UW00M8KR0,Potassium hydrogen DL-aspartate,UNII:R17X820ROL,Magnesium aspartate,HP:0002918,Hypermagnesemia
DB00957,DB00977,MONDO:0002691,CHEBI:50815,Norgestimate,CHEBI:4903,Ethinylestradiol,MONDO:0002691,liver cancer
DB16000,DB00115,MONDO:0005009,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:17439,Cyanocobalamin,MONDO:0005009,congestive heart failure
DB16000,DB08940,MONDO:0005009,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:31749,Kebuzone,MONDO:0005009,congestive heart failure
DB16000,DB00281,MONDO:0005009,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:6456,Lidocaine,MONDO:0005009,congestive heart failure
DB16000,DB01234,MONDO:0005009,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:41879,Dexamethasone,MONDO:0005009,congestive heart failure
DB16022,DB00388,MONDO:0001345,CHEBI:186232,Thenyldiamine,CHEBI:8093,Phenylephrine,MONDO:0001345,antidepressant type abuse
DB01243,DB00443,MONDO:0006604,CHEBI:59477,Chloroxine,CHEBI:3077,Betamethasone,MONDO:0006604,rosacea
DB01243,DB00443,MONDO:0005608,CHEBI:59477,Chloroxine,CHEBI:3077,Betamethasone,MONDO:0005608,varicella zoster infection
DB15999,DB00527,MONDO:0002595,UNII:0PA7CJ4RFB,Prednisolone caproate,CHEBI:247956,Cinchocaine,MONDO:0002595,vaccinia
DB13194,DB00318,HP:0012450,['Error'],['Error'],CHEBI:16714,Codeine,HP:0012450,Chronic constipation
DB16022,DB11105,MONDO:0001345,CHEBI:186232,Thenyldiamine,CHEBI:135611,Benzalkonium,MONDO:0001345,antidepressant type abuse
DB12911,DB11324,UMLS:C0332798,CHEBI:32322,Nicoboxil,CHEBI:46936,Nonivamide,UMLS:C0332798,Open wound
DB16000,DB08940,MONDO:0004670,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:31749,Kebuzone,MONDO:0004670,lupus erythematosus
DB15907,DB00936,UMLS:C0332798,PUBCHEM.COMPOUND:6433489,Escin,CHEBI:16914,Salicylic acid,UMLS:C0332798,Open wound
DB16022,DB11105,MONDO:0009383,CHEBI:186232,Thenyldiamine,CHEBI:135611,Benzalkonium,MONDO:0009383,transient familial neonatal hyperbilirubinemia
DB13195,DB01109,UMLS:C0332798,['Error'],['Error'],CHEBI:28304,Heparin,UMLS:C0332798,Open wound
DB16000,DB00281,MONDO:0004670,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:6456,Lidocaine,MONDO:0004670,lupus erythematosus
DB16022,DB00388,MONDO:0009383,CHEBI:186232,Thenyldiamine,CHEBI:8093,Phenylephrine,MONDO:0009383,transient familial neonatal hyperbilirubinemia
DB13195,DB14343,UMLS:C0332798,['Error'],['Error'],DRUGBANK:DB14343,Arnica montana flower,UMLS:C0332798,Open wound
DB16000,DB00115,MONDO:0004670,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:17439,Cyanocobalamin,MONDO:0004670,lupus erythematosus
DB16000,DB01234,MONDO:0004670,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:41879,Dexamethasone,MONDO:0004670,lupus erythematosus
DB16625,DB13956,UMLS:C3805038,UNII:2W8I1S6T5L,Prasterone enantate,CHEBI:16469,Estradiol,UMLS:C3805038,Acquired antithrombin III deficiency
DB16183,DB00115,MONDO:0006598,CHEBI:36162,Hemoporfin,CHEBI:17439,Cyanocobalamin,MONDO:0006598,Phototoxicity
DB16625,DB13956,MONDO:0004743,UNII:2W8I1S6T5L,Prasterone enantate,CHEBI:16469,Estradiol,MONDO:0004743,hyperhomocysteinemia
DB16625,DB13956,MONDO:0011962,UNII:2W8I1S6T5L,Prasterone enantate,CHEBI:16469,Estradiol,MONDO:0011962,endometrial cancer
DB15903,DB00977,HP:0040298,CHEBI:31394,chlormadinone,CHEBI:4903,Ethinylestradiol,HP:0040298,Hyperplasia of the endometrium
DB15999,DB00527,MONDO:0005976,UNII:0PA7CJ4RFB,Prednisolone caproate,CHEBI:247956,Cinchocaine,MONDO:0005976,syphilis
DB01243,DB00443,MONDO:0016047,CHEBI:59477,Chloroxine,CHEBI:3077,Betamethasone,MONDO:0016047,endophthalmitis
DB13194,DB00318,MONDO:0021113,['Error'],['Error'],CHEBI:16714,Codeine,MONDO:0021113,respiratory failure
DB15903,DB00977,UMLS:C0588008,CHEBI:31394,chlormadinone,CHEBI:4903,Ethinylestradiol,UMLS:C0588008,Severe depression
DB00273,DB00331,MONDO:0024306,CHEBI:63631,Topiramate,CHEBI:6801,Metformin,MONDO:0024306,lactic acidosis
DB15998,DB13359,UMLS:C3472181,UNII:5UW00M8KR0,Potassium hydrogen DL-aspartate,UNII:R17X820ROL,Magnesium aspartate,UMLS:C3472181,Severe dehydration
DB15889,DB15860,UMLS:C3472181,DRUGBANK:DB15889,Senna leaf,['Error'],['Error'],UMLS:C3472181,Severe dehydration
DB13194,DB00318,UMLS:C3203681,['Error'],['Error'],CHEBI:16714,Codeine,UMLS:C3203681,CYP2D6 ultrarapid metaboliser status
DB13157,DB09154,UMLS:C0947759,UNII:D0Y70F2B9J,Sodium lauryl sulfoacetate,CHEBI:30769,Citric acid,UMLS:C0947759,Anal and rectal conditions NEC
DB01243,DB00443,UMLS:C0332575,CHEBI:59477,Chloroxine,CHEBI:3077,Betamethasone,UMLS:C0332575,Redness
DB16617,DB01750,UMLS:C0276622,['Error'],['Error'],CHEBI:32918,1-naphthaleneacetic acid,UMLS:C0276622,Acute viral hepatitis
DB16625,DB13956,UMLS:C0877371,UNII:2W8I1S6T5L,Prasterone enantate,CHEBI:16469,Estradiol,UMLS:C0877371,Antiphospholipid antibodies positive
DB15999,DB00527,MONDO:0005700,UNII:0PA7CJ4RFB,Prednisolone caproate,CHEBI:247956,Cinchocaine,MONDO:0005700,chickenpox
DB01015,DB00440,MONDO:0005570,CHEBI:9332,Sulfamethoxazole,CHEBI:45924,Trimethoprim,MONDO:0005570,hematologic disorder
DB00440,DB01015,MONDO:0005570,CHEBI:45924,Trimethoprim,CHEBI:9332,Sulfamethoxazole,MONDO:0005570,hematologic disorder
DB13157,DB01638,UMLS:C0947759,UNII:D0Y70F2B9J,Sodium lauryl sulfoacetate,CHEBI:17924,Sorbitol,UMLS:C0947759,Anal and rectal conditions NEC
DB09124,DB00286,UMLS:C0155668,CHEBI:135446,Medrogestone,CHEBI:8389,Conjugated estrogens,UMLS:C0155668,Old myocardial infarction
DB16022,DB11105,MONDO:0005044,CHEBI:186232,Thenyldiamine,CHEBI:135611,Benzalkonium,MONDO:0005044,hypertension
DB16000,DB01234,MONDO:0009688,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:41879,Dexamethasone,MONDO:0009688,myasthenia gravis
DB15998,DB13359,MONDO:0009688,UNII:5UW00M8KR0,Potassium hydrogen DL-aspartate,UNII:R17X820ROL,Magnesium aspartate,MONDO:0009688,myasthenia gravis
DB16023,DB02701,MONDO:0005070,CHEBI:18338,Monophosphothiamine,CHEBI:17154,Nicotinamide,MONDO:0005070,neoplasm
DB16022,DB00388,MONDO:0005044,CHEBI:186232,Thenyldiamine,CHEBI:8093,Phenylephrine,MONDO:0005044,hypertension
DB16000,DB00281,MONDO:0009688,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:6456,Lidocaine,MONDO:0009688,myasthenia gravis
DB16023,DB09357,MONDO:0005070,CHEBI:18338,Monophosphothiamine,CHEBI:27373,Dexpanthenol,MONDO:0005070,neoplasm
DB16000,DB00115,MONDO:0009688,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:17439,Cyanocobalamin,MONDO:0009688,myasthenia gravis
DB16023,DB00140,MONDO:0005070,CHEBI:18338,Monophosphothiamine,CHEBI:17015,Riboflavin,MONDO:0005070,neoplasm
DB16000,DB08940,MONDO:0009688,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:31749,Kebuzone,MONDO:0009688,myasthenia gravis
DB16023,DB00650,MONDO:0005070,CHEBI:18338,Monophosphothiamine,CHEBI:15640,Leucovorin,MONDO:0005070,neoplasm
DB16023,DB00165,MONDO:0005070,CHEBI:18338,Monophosphothiamine,CHEBI:16709,Pyridoxine,MONDO:0005070,neoplasm
DB16023,DB00115,MONDO:0005070,CHEBI:18338,Monophosphothiamine,CHEBI:17439,Cyanocobalamin,MONDO:0005070,neoplasm
DB15903,DB00977,MONDO:0004922,CHEBI:31394,chlormadinone,CHEBI:4903,Ethinylestradiol,MONDO:0004922,developmental coordination disorder
DB13195,DB01109,UMLS:C1096398,['Error'],['Error'],CHEBI:28304,Heparin,UMLS:C1096398,Eczema weeping
DB15903,DB00977,MONDO:0007788,CHEBI:31394,chlormadinone,CHEBI:4903,Ethinylestradiol,MONDO:0007788,hypertriglyceridemia 1
DB13166,DB00999,UMLS:C1802373,CHEBI:78539,Zofenopril,CHEBI:5778,Hydrochlorothiazide,UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB08822,DB09026,UMLS:C1802373,CHEBI:68845,Azilsartan medoxomil,CHEBI:601027,Aliskiren,UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB00397,DB00874,UMLS:C1802373,PUBCHEM.COMPOUND:4786,Phenylpropanolamine,CHEBI:5551,Guaifenesin,UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB01029,DB09026,UMLS:C1802373,CHEBI:5959,Irbesartan,CHEBI:601027,Aliskiren,UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB00492,DB09026,UMLS:C1802373,CHEBI:5164,fosinopril sodium,CHEBI:601027,Aliskiren,UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB00519,DB09026,UMLS:C1802373,CHEBI:9649,Trandolapril,CHEBI:601027,Aliskiren,UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB15889,DB15860,UMLS:C1802373,DRUGBANK:DB15889,Senna leaf,['Error'],['Error'],UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB00966,DB00966,UMLS:C1802373,CHEBI:9434,Telmisartan,CHEBI:9434,Telmisartan,UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB13195,DB14343,UMLS:C1096398,['Error'],['Error'],DRUGBANK:DB14343,Arnica montana flower,UMLS:C1096398,Eczema weeping
DB13166,DB09026,UMLS:C1802373,CHEBI:78539,Zofenopril,CHEBI:601027,Aliskiren,UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB00966,DB09026,UMLS:C1802373,CHEBI:9434,Telmisartan,CHEBI:601027,Aliskiren,UMLS:C1802373,Diabetes mellitus (incl subtypes)
DB09124,DB00286,MONDO:0019142,CHEBI:135446,Medrogestone,CHEBI:8389,Conjugated estrogens,MONDO:0019142,porphyria
DB16000,DB08940,MONDO:0019142,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:31749,Kebuzone,MONDO:0019142,porphyria
DB16625,DB13956,MONDO:0019142,UNII:2W8I1S6T5L,Prasterone enantate,CHEBI:16469,Estradiol,MONDO:0019142,porphyria
DB16183,DB00115,MONDO:0019142,CHEBI:36162,Hemoporfin,CHEBI:17439,Cyanocobalamin,MONDO:0019142,porphyria
DB15903,DB00977,MONDO:0019142,CHEBI:31394,chlormadinone,CHEBI:4903,Ethinylestradiol,MONDO:0019142,porphyria
DB16000,DB00281,MONDO:0019142,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:6456,Lidocaine,MONDO:0019142,porphyria
DB16000,DB00115,MONDO:0019142,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:17439,Cyanocobalamin,MONDO:0019142,porphyria
DB16000,DB01234,MONDO:0019142,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:41879,Dexamethasone,MONDO:0019142,porphyria
DB13195,DB14343,MONDO:0002243,['Error'],['Error'],DRUGBANK:DB14343,Arnica montana flower,MONDO:0002243,hemorrhagic disease
DB00352,DB01033,HP:0000855,CHEBI:9555,Tioguanine,CHEBI:2208,purine-6-thiol,HP:0000855,Insulin resistance
DB16000,DB00281,MONDO:0010030,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:6456,Lidocaine,MONDO:0010030,Sicca Syndrome
DB09124,DB00286,MONDO:0007254,CHEBI:135446,Medrogestone,CHEBI:8389,Conjugated estrogens,MONDO:0007254,breast cancer
DB00957,DB00977,MONDO:0007254,CHEBI:50815,Norgestimate,CHEBI:4903,Ethinylestradiol,MONDO:0007254,breast cancer
DB16625,DB13956,MONDO:0007254,UNII:2W8I1S6T5L,Prasterone enantate,CHEBI:16469,Estradiol,MONDO:0007254,breast cancer
DB16000,DB00281,MONDO:0010602,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:6456,Lidocaine,MONDO:0010602,hemophilia A
DB13195,DB01109,MONDO:0002243,['Error'],['Error'],CHEBI:28304,Heparin,MONDO:0002243,hemorrhagic disease
DB16000,DB00115,MONDO:0010030,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:17439,Cyanocobalamin,MONDO:0010030,Sicca Syndrome
DB16000,DB01234,MONDO:0010602,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:41879,Dexamethasone,MONDO:0010602,hemophilia A
DB16000,DB08940,MONDO:0010030,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:31749,Kebuzone,MONDO:0010030,Sicca Syndrome
DB16000,DB08940,MONDO:0010602,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:31749,Kebuzone,MONDO:0010602,hemophilia A
DB16000,DB01234,MONDO:0010030,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:41879,Dexamethasone,MONDO:0010030,Sicca Syndrome
DB16000,DB00115,MONDO:0010602,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:17439,Cyanocobalamin,MONDO:0010602,hemophilia A
DB16000,DB08940,MONDO:0005298,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:31749,Kebuzone,MONDO:0005298,osteoporosis
DB15998,DB13359,HP:0002153,UNII:5UW00M8KR0,Potassium hydrogen DL-aspartate,UNII:R17X820ROL,Magnesium aspartate,HP:0002153,Hyperkalemia
DB00957,DB00977,MONDO:0005154,CHEBI:50815,Norgestimate,CHEBI:4903,Ethinylestradiol,MONDO:0005154,liver disorder
DB16625,DB13956,MONDO:0005154,UNII:2W8I1S6T5L,Prasterone enantate,CHEBI:16469,Estradiol,MONDO:0005154,liver disorder
DB16000,DB01234,MONDO:0005154,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:41879,Dexamethasone,MONDO:0005154,liver disorder
DB00397,DB00874,MONDO:0004974,PUBCHEM.COMPOUND:4786,Phenylpropanolamine,CHEBI:5551,Guaifenesin,MONDO:0004974,adrenal gland pheochromocytoma
DB16000,DB00115,MONDO:0005298,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:17439,Cyanocobalamin,MONDO:0005298,osteoporosis
DB16000,DB00281,MONDO:0005154,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:6456,Lidocaine,MONDO:0005154,liver disorder
DB16000,DB00281,MONDO:0005298,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:6456,Lidocaine,MONDO:0005298,osteoporosis
DB16000,DB08940,MONDO:0005154,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:31749,Kebuzone,MONDO:0005154,liver disorder
DB16000,DB01234,MONDO:0005298,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:41879,Dexamethasone,MONDO:0005298,osteoporosis
DB16000,DB00115,MONDO:0005154,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:17439,Cyanocobalamin,MONDO:0005154,liver disorder
DB15903,DB00977,UMLS:C0475858,CHEBI:31394,chlormadinone,CHEBI:4903,Ethinylestradiol,UMLS:C0475858,Generalized pruritus
DB16000,DB00281,MONDO:0003785,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:6456,Lidocaine,MONDO:0003785,leukopenia
DB15903,DB00977,HP:0410019,CHEBI:31394,chlormadinone,CHEBI:4903,Ethinylestradiol,HP:0410019,Epigastric pain
DB15903,DB00977,MONDO:0002251,CHEBI:31394,chlormadinone,CHEBI:4903,Ethinylestradiol,MONDO:0002251,hepatitis
DB16000,DB00115,MONDO:0004247,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:17439,Cyanocobalamin,MONDO:0004247,Peptic Ulcer
DB16000,DB00115,MONDO:0003785,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:17439,Cyanocobalamin,MONDO:0003785,leukopenia
DB16000,DB01234,MONDO:0004247,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:41879,Dexamethasone,MONDO:0004247,Peptic Ulcer
DB16000,DB08940,MONDO:0003785,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:31749,Kebuzone,MONDO:0003785,leukopenia
DB16000,DB08940,MONDO:0004247,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:31749,Kebuzone,MONDO:0004247,Peptic Ulcer
DB16000,DB01234,MONDO:0003785,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:41879,Dexamethasone,MONDO:0003785,leukopenia
DB16000,DB00281,MONDO:0004247,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:6456,Lidocaine,MONDO:0004247,Peptic Ulcer
