drug_set,condition_id_norm,label,missing_drug_ids,missing_disease_id,reason
['RXCUI:375139'],HP:0012531,1,['RXCUI:375139'],,missing_drug
['RXCUI:375139'],HP:0030833,1,['RXCUI:375139'],,missing_drug
['RXCUI:375139'],MONDO:0004857,1,['RXCUI:375139'],,missing_drug
['RXCUI:375139'],MONDO:0005093,1,['RXCUI:375139'],,missing_drug
['RXCUI:375139'],MONDO:0005178,1,['RXCUI:375139'],,missing_drug
['RXCUI:375139'],MONDO:0005326,1,['RXCUI:375139'],,missing_drug
['RXCUI:375139'],MONDO:0005578,1,['RXCUI:375139'],,missing_drug
['RXCUI:375139'],MONDO:0006626,1,['RXCUI:375139'],,missing_drug
['RXCUI:375139'],MONDO:0008383,1,['RXCUI:375139'],,missing_drug
['RXCUI:375139'],MONDO:0041052,1,['RXCUI:375139'],,missing_drug
['RXCUI:375139'],NCIT:C50748,1,['RXCUI:375139'],,missing_drug
['RXCUI:375139'],UMLS:C0009938,1,['RXCUI:375139'],,missing_drug
['RXCUI:375139'],UMLS:C0021564,1,['RXCUI:375139'],,missing_drug
['RXCUI:375139'],UMLS:C0038045,1,['RXCUI:375139'],,missing_drug
['RXCUI:375139'],UMLS:C0332800,1,['RXCUI:375139'],UMLS:C0332800,missing_drug+missing_disease
['RXCUI:375139'],UMLS:C0442729,1,['RXCUI:375139'],UMLS:C0442729,missing_drug+missing_disease
['RXCUI:375139'],UMLS:C0853004,1,['RXCUI:375139'],UMLS:C0853004,missing_drug+missing_disease
['RXCUI:375139'],UMLS:C0949097,1,['RXCUI:375139'],UMLS:C0949097,missing_drug+missing_disease
['RXCUI:375581'],HP:0004796,0,['RXCUI:375581'],,missing_drug
['RXCUI:375581'],HP:0012416,0,['RXCUI:375581'],,missing_drug
['RXCUI:375581'],HP:0012531,1,['RXCUI:375581'],,missing_drug
['RXCUI:375581'],MONDO:0004565,0,['RXCUI:375581'],,missing_drug
['RXCUI:375581'],MONDO:0004568,0,['RXCUI:375581'],,missing_drug
['RXCUI:375581'],MONDO:0004979,0,['RXCUI:375581'],,missing_drug
['RXCUI:375581'],MONDO:0005087,0,['RXCUI:375581'],,missing_drug
['RXCUI:375581'],MONDO:0043775,0,['RXCUI:375581'],,missing_drug
['RXCUI:375719'],HP:0001259,0,['RXCUI:375719'],,missing_drug
['RXCUI:375719'],HP:0004796,0,['RXCUI:375719'],,missing_drug
['RXCUI:375719'],MONDO:0004568,0,['RXCUI:375719'],,missing_drug
['RXCUI:375719'],MONDO:0004979,0,['RXCUI:375719'],,missing_drug
['RXCUI:375719'],MONDO:0005087,0,['RXCUI:375719'],,missing_drug
['RXCUI:375719'],MONDO:0005271,1,['RXCUI:375719'],,missing_drug
['RXCUI:375719'],MONDO:0005709,1,['RXCUI:375719'],,missing_drug
['RXCUI:375719'],MONDO:0043775,0,['RXCUI:375719'],,missing_drug
['RXCUI:375910'],HP:0001259,0,['RXCUI:375910'],,missing_drug
['RXCUI:375910'],MONDO:0004979,0,['RXCUI:375910'],,missing_drug
['RXCUI:375910'],MONDO:0005044,0,['RXCUI:375910'],,missing_drug
['RXCUI:375910'],UMLS:C1401086,0,['RXCUI:375910'],,missing_drug
['RXCUI:376030'],MONDO:0002307,1,['RXCUI:376030'],,missing_drug
['RXCUI:376030'],MONDO:0003085,1,['RXCUI:376030'],,missing_drug
['RXCUI:376030'],MONDO:0003799,1,['RXCUI:376030'],,missing_drug
['RXCUI:376030'],MONDO:0004768,1,['RXCUI:376030'],,missing_drug
['RXCUI:376030'],MONDO:0004785,1,['RXCUI:376030'],,missing_drug
['RXCUI:376076'],MONDO:0005271,1,['RXCUI:376076'],,missing_drug
['RXCUI:376076'],MONDO:0005709,1,['RXCUI:376076'],,missing_drug
['RXCUI:37789'],HP:0001688,0,['RXCUI:37789'],,missing_drug
['RXCUI:37789'],MONDO:0000467,0,['RXCUI:37789'],,missing_drug
['RXCUI:37789'],MONDO:0002476,0,['RXCUI:37789'],,missing_drug
['RXCUI:37789'],MONDO:0005252,0,['RXCUI:37789'],,missing_drug
['RXCUI:37789'],MONDO:0008848,0,['RXCUI:37789'],,missing_drug
['RXCUI:37789'],MONDO:0800175,0,['RXCUI:37789'],,missing_drug
['RXCUI:378729'],HP:0001996,0,['RXCUI:378729'],,missing_drug
['RXCUI:378729'],MONDO:0000440,0,['RXCUI:378729'],,missing_drug
['RXCUI:378729'],MONDO:0001106,0,['RXCUI:378729'],,missing_drug
['RXCUI:378729'],MONDO:0004781,0,['RXCUI:378729'],,missing_drug
['RXCUI:378729'],MONDO:0005147,1,['RXCUI:378729'],,missing_drug
['RXCUI:378729'],MONDO:0005148,1,['RXCUI:378729'],,missing_drug
['RXCUI:378729'],MONDO:0005240,0,['RXCUI:378729'],,missing_drug
['RXCUI:378729'],MONDO:0005252,0,['RXCUI:378729'],,missing_drug
['RXCUI:378729'],MONDO:0012819,0,['RXCUI:378729'],,missing_drug
['RXCUI:378729'],MONDO:0800175,0,['RXCUI:378729'],,missing_drug
['RXCUI:378788'],HP:0001410,0,['RXCUI:378788'],,missing_drug
['RXCUI:378788'],HP:0002625,0,['RXCUI:378788'],,missing_drug
['RXCUI:378788'],MONDO:0001531,0,['RXCUI:378788'],,missing_drug
['RXCUI:378788'],MONDO:0002304,0,['RXCUI:378788'],,missing_drug
['RXCUI:378788'],MONDO:0004781,0,['RXCUI:378788'],,missing_drug
['RXCUI:378788'],MONDO:0005068,0,['RXCUI:378788'],,missing_drug
['RXCUI:378788'],MONDO:0005098,0,['RXCUI:378788'],,missing_drug
['RXCUI:378788'],MONDO:0005154,0,['RXCUI:378788'],,missing_drug
['RXCUI:378788'],MONDO:0005279,0,['RXCUI:378788'],,missing_drug
['RXCUI:378788'],MONDO:0007254,0,['RXCUI:378788'],,missing_drug
['RXCUI:378788'],MONDO:0013144,0,['RXCUI:378788'],,missing_drug
['RXCUI:378788'],MONDO:0019145,0,['RXCUI:378788'],,missing_drug
['RXCUI:379014'],HP:0012390,1,['RXCUI:379014'],,missing_drug
['RXCUI:379014'],MONDO:0002040,0,['RXCUI:379014'],,missing_drug
['RXCUI:379014'],MONDO:0002595,0,['RXCUI:379014'],,missing_drug
['RXCUI:379014'],MONDO:0004609,0,['RXCUI:379014'],,missing_drug
['RXCUI:379014'],MONDO:0004872,1,['RXCUI:379014'],,missing_drug
['RXCUI:379014'],MONDO:0005154,0,['RXCUI:379014'],,missing_drug
['RXCUI:379014'],MONDO:0005700,0,['RXCUI:379014'],,missing_drug
['RXCUI:379014'],UMLS:C0033775,1,['RXCUI:379014'],,missing_drug
['RXCUI:379056'],MONDO:0004946,0,['RXCUI:379056'],,missing_drug
['RXCUI:379230'],MONDO:0005240,0,['RXCUI:379230'],,missing_drug
['RXCUI:379230'],MONDO:0006604,1,['RXCUI:379230'],,missing_drug
['RXCUI:379230'],MONDO:0006608,1,['RXCUI:379230'],,missing_drug
['RXCUI:379230'],MONDO:0011438,1,['RXCUI:379230'],,missing_drug
['RXCUI:393355'],UMLS:C0406317,1,['RXCUI:393355'],,missing_drug
['RXCUI:393371'],MONDO:0005271,1,['RXCUI:393371'],,missing_drug
['RXCUI:393371'],MONDO:0005709,1,['RXCUI:393371'],,missing_drug
['RXCUI:403854'],HP:0001681,1,['RXCUI:403854'],,missing_drug
['RXCUI:403854'],MONDO:0002476,0,['RXCUI:403854'],,missing_drug
['RXCUI:403854'],MONDO:0005015,0,['RXCUI:403854'],,missing_drug
['RXCUI:403854'],MONDO:0005016,1,['RXCUI:403854'],,missing_drug
['RXCUI:403854'],MONDO:0005044,1,['RXCUI:403854'],,missing_drug
['RXCUI:403854'],MONDO:0005068,1,['RXCUI:403854'],,missing_drug
['RXCUI:403854'],MONDO:0005098,1,['RXCUI:403854'],,missing_drug
['RXCUI:403854'],MONDO:0005252,1,['RXCUI:403854'],,missing_drug
['RXCUI:403854'],MONDO:0021187,1,['RXCUI:403854'],,missing_drug
['RXCUI:403854'],UMLS:C0011847,1,['RXCUI:403854'],UMLS:C0011847,missing_drug+missing_disease
['RXCUI:404914'],HP:0001681,1,['RXCUI:404914'],,missing_drug
['RXCUI:404914'],HP:0003124,1,['RXCUI:404914'],,missing_drug
['RXCUI:404914'],MONDO:0005044,1,['RXCUI:404914'],,missing_drug
['RXCUI:404914'],MONDO:0005154,0,['RXCUI:404914'],,missing_drug
['RXCUI:404914'],MONDO:0005439,1,['RXCUI:404914'],,missing_drug
['RXCUI:404914'],MONDO:0019542,0,['RXCUI:404914'],,missing_drug
['RXCUI:404914'],UMLS:C0342879,0,['RXCUI:404914'],UMLS:C0342879,missing_drug+missing_disease
['RXCUI:404914'],UMLS:C1619727,0,['RXCUI:404914'],,missing_drug
['RXCUI:404930'],MONDO:0002041,0,['RXCUI:404930'],,missing_drug
['RXCUI:404930'],MONDO:0004609,0,['RXCUI:404930'],,missing_drug
['RXCUI:476348'],HP:0003124,1,['RXCUI:476348'],,missing_drug
['RXCUI:476348'],MONDO:0001336,1,['RXCUI:476348'],,missing_drug
['RXCUI:476348'],MONDO:0005154,0,['RXCUI:476348'],,missing_drug
['RXCUI:476348'],MONDO:0005294,1,['RXCUI:476348'],,missing_drug
['RXCUI:476348'],MONDO:0005311,0,['RXCUI:476348'],,missing_drug
['RXCUI:476348'],MONDO:0011057,1,['RXCUI:476348'],,missing_drug
['RXCUI:476348'],MONDO:0012147,1,['RXCUI:476348'],,missing_drug
['RXCUI:476348'],MONDO:0018328,1,['RXCUI:476348'],,missing_drug
['RXCUI:476348'],MONDO:0019542,0,['RXCUI:476348'],,missing_drug
['RXCUI:476348'],UMLS:C0011847,1,['RXCUI:476348'],UMLS:C0011847,missing_drug+missing_disease
['RXCUI:476348'],UMLS:C0342879,0,['RXCUI:476348'],UMLS:C0342879,missing_drug+missing_disease
['RXCUI:476348'],UMLS:C0342882,1,['RXCUI:476348'],,missing_drug
['RXCUI:476348'],UMLS:C1619727,0,['RXCUI:476348'],,missing_drug
['RXCUI:493191'],MONDO:0002269,1,['RXCUI:493191'],,missing_drug
['RXCUI:493191'],MONDO:0004619,1,['RXCUI:493191'],,missing_drug
['RXCUI:493191'],MONDO:0004656,1,['RXCUI:493191'],,missing_drug
['RXCUI:493191'],MONDO:0005194,1,['RXCUI:493191'],,missing_drug
['RXCUI:577093'],HP:0031273,0,['RXCUI:577093'],,missing_drug
['RXCUI:577093'],MONDO:0000440,0,['RXCUI:577093'],,missing_drug
['RXCUI:577093'],MONDO:0001106,0,['RXCUI:577093'],,missing_drug
['RXCUI:577093'],MONDO:0001343,0,['RXCUI:577093'],,missing_drug
['RXCUI:577093'],MONDO:0004781,0,['RXCUI:577093'],,missing_drug
['RXCUI:577093'],MONDO:0005147,1,['RXCUI:577093'],,missing_drug
['RXCUI:577093'],MONDO:0005148,1,['RXCUI:577093'],,missing_drug
['RXCUI:577093'],MONDO:0005240,0,['RXCUI:577093'],,missing_drug
['RXCUI:577093'],MONDO:0005252,0,['RXCUI:577093'],,missing_drug
['RXCUI:577093'],MONDO:0012819,0,['RXCUI:577093'],,missing_drug
['RXCUI:577093'],MONDO:0800175,0,['RXCUI:577093'],,missing_drug
['RXCUI:57773'],HP:0001410,0,['RXCUI:57773'],,missing_drug
['RXCUI:57773'],MONDO:0006874,0,['RXCUI:57773'],,missing_drug
['RXCUI:580134'],MONDO:0001436,0,['RXCUI:580134'],,missing_drug
['RXCUI:580134'],MONDO:0003664,0,['RXCUI:580134'],,missing_drug
['RXCUI:580134'],MONDO:0006507,0,['RXCUI:580134'],,missing_drug
['RXCUI:580134'],MONDO:0008228,0,['RXCUI:580134'],,missing_drug
['RXCUI:581255'],MONDO:0001106,0,['RXCUI:581255'],,missing_drug
['RXCUI:581255'],MONDO:0001548,0,['RXCUI:581255'],,missing_drug
['RXCUI:581255'],MONDO:0002476,0,['RXCUI:581255'],,missing_drug
['RXCUI:581255'],MONDO:0004736,0,['RXCUI:581255'],,missing_drug
['RXCUI:581255'],MONDO:0006022,0,['RXCUI:581255'],,missing_drug
['RXCUI:581255'],MONDO:0006932,0,['RXCUI:581255'],,missing_drug
['RXCUI:581255'],UMLS:C5707743,0,['RXCUI:581255'],,missing_drug
['RXCUI:602393'],MONDO:0100192,0,['RXCUI:602393'],,missing_drug
['RXCUI:602393'],UMLS:C0948807,0,['RXCUI:602393'],,missing_drug
['RXCUI:602393'],UMLS:C4725020,0,['RXCUI:602393'],,missing_drug
['RXCUI:606589'],MONDO:0001548,0,['RXCUI:606589'],,missing_drug
['RXCUI:606589'],MONDO:0002476,0,['RXCUI:606589'],,missing_drug
['RXCUI:606589'],MONDO:0009475,0,['RXCUI:606589'],,missing_drug
['RXCUI:606589'],MONDO:0009563,0,['RXCUI:606589'],,missing_drug
['RXCUI:616538'],MONDO:0001085,0,['RXCUI:616538'],,missing_drug
['RXCUI:616538'],MONDO:0001358,0,['RXCUI:616538'],,missing_drug
['RXCUI:616538'],MONDO:0800337,0,['RXCUI:616538'],,missing_drug
['RXCUI:617430'],HP:0001410,0,['RXCUI:617430'],,missing_drug
['RXCUI:617430'],MONDO:0001106,0,['RXCUI:617430'],,missing_drug
['RXCUI:617430'],MONDO:0006874,0,['RXCUI:617430'],,missing_drug
['RXCUI:619052'],MONDO:0001436,0,['RXCUI:619052'],,missing_drug
['RXCUI:619052'],MONDO:0003664,0,['RXCUI:619052'],,missing_drug
['RXCUI:619052'],MONDO:0006507,0,['RXCUI:619052'],,missing_drug
['RXCUI:619052'],MONDO:0008228,0,['RXCUI:619052'],,missing_drug
['RXCUI:637364'],MONDO:0003060,1,['RXCUI:637364'],,missing_drug
['RXCUI:637364'],MONDO:0005233,1,['RXCUI:637364'],,missing_drug
['RXCUI:637364'],MONDO:0005575,1,['RXCUI:637364'],,missing_drug
['RXCUI:637364'],MONDO:0005627,1,['RXCUI:637364'],,missing_drug
['RXCUI:637364'],MONDO:0009831,1,['RXCUI:637364'],,missing_drug
['RXCUI:637364'],MONDO:0021063,1,['RXCUI:637364'],,missing_drug
['RXCUI:637364'],UMLS:C0278493,1,['RXCUI:637364'],,missing_drug
['RXCUI:647208'],MONDO:0005148,1,['RXCUI:647208'],,missing_drug
['RXCUI:647208'],MONDO:0005252,0,['RXCUI:647208'],,missing_drug
['RXCUI:659877'],MONDO:0002974,1,['RXCUI:659877'],,missing_drug
['RXCUI:659877'],MONDO:0003199,1,['RXCUI:659877'],,missing_drug
['RXCUI:659877'],MONDO:0005198,1,['RXCUI:659877'],,missing_drug
['RXCUI:659877'],MONDO:0005647,1,['RXCUI:659877'],,missing_drug
['RXCUI:659877'],MONDO:0006137,1,['RXCUI:659877'],,missing_drug
['RXCUI:659877'],MONDO:0006274,1,['RXCUI:659877'],,missing_drug
['RXCUI:659877'],MONDO:0018585,1,['RXCUI:659877'],,missing_drug
['RXCUI:659877'],MONDO:0021074,1,['RXCUI:659877'],,missing_drug
['RXCUI:659877'],MONDO:0042487,1,['RXCUI:659877'],,missing_drug
['RXCUI:659877'],MONDO:0859203,1,['RXCUI:659877'],,missing_drug
['RXCUI:659877'],UMLS:C0346208,1,['RXCUI:659877'],,missing_drug
['RXCUI:659877'],UMLS:C0349554,1,['RXCUI:659877'],,missing_drug
['RXCUI:659877'],UMLS:C0495107,1,['RXCUI:659877'],,missing_drug
['RXCUI:659877'],UMLS:C1274831,1,['RXCUI:659877'],UMLS:C1274831,missing_drug+missing_disease
['RXCUI:659877'],UMLS:C1527424,1,['RXCUI:659877'],,missing_drug
['RXCUI:700516'],MONDO:0000440,0,['RXCUI:700516'],,missing_drug
['RXCUI:700516'],MONDO:0001106,0,['RXCUI:700516'],,missing_drug
['RXCUI:700516'],MONDO:0005148,1,['RXCUI:700516'],,missing_drug
['RXCUI:700516'],MONDO:0012819,0,['RXCUI:700516'],,missing_drug
['RXCUI:705860'],MONDO:0001106,0,['RXCUI:705860'],,missing_drug
['RXCUI:705860'],MONDO:0016006,0,['RXCUI:705860'],,missing_drug
['RXCUI:718834'],MONDO:0005136,1,['RXCUI:718834'],,missing_drug
['RXCUI:722125'],MONDO:0001134,1,['RXCUI:722125'],,missing_drug
['RXCUI:722125'],MONDO:0005015,0,['RXCUI:722125'],,missing_drug
['RXCUI:74170'],MONDO:0005113,1,['RXCUI:74170'],,missing_drug
['RXCUI:74170'],MONDO:0021201,1,['RXCUI:74170'],,missing_drug
['RXCUI:74170'],UMLS:C0746883,1,['RXCUI:74170'],,missing_drug
['RXCUI:757603'],MONDO:0005148,1,['RXCUI:757603'],,missing_drug
['RXCUI:800000'],HP:0004900,0,['RXCUI:800000'],,missing_drug
['RXCUI:800000'],MONDO:0002412,0,['RXCUI:800000'],,missing_drug
['RXCUI:800187'],UMLS:C0856633,1,['RXCUI:800187'],UMLS:C0856633,missing_drug+missing_disease
['RXCUI:800268'],MONDO:0004736,0,['RXCUI:800268'],,missing_drug
['RXCUI:800268'],MONDO:0006022,0,['RXCUI:800268'],,missing_drug
['RXCUI:800268'],MONDO:0006932,0,['RXCUI:800268'],,missing_drug
['RXCUI:800340'],MONDO:0001548,0,['RXCUI:800340'],,missing_drug
['RXCUI:800340'],MONDO:0002476,0,['RXCUI:800340'],,missing_drug
['RXCUI:800340'],MONDO:0009475,0,['RXCUI:800340'],,missing_drug
['RXCUI:800340'],MONDO:0009563,0,['RXCUI:800340'],,missing_drug
['RXCUI:800395'],MONDO:0006022,0,['RXCUI:800395'],,missing_drug
['RXCUI:800395'],MONDO:0006932,0,['RXCUI:800395'],,missing_drug
['RXCUI:801054'],HP:0004796,0,['RXCUI:801054'],,missing_drug
['RXCUI:801054'],MONDO:0002105,0,['RXCUI:801054'],,missing_drug
['RXCUI:801054'],MONDO:0004565,0,['RXCUI:801054'],,missing_drug
['RXCUI:801054'],MONDO:0004567,0,['RXCUI:801054'],,missing_drug
['RXCUI:801054'],MONDO:0006807,0,['RXCUI:801054'],,missing_drug
['RXCUI:801054'],UMLS:C0585136,0,['RXCUI:801054'],,missing_drug
['RXCUI:801721'],MONDO:0000889,1,['RXCUI:801721'],,missing_drug
['RXCUI:801721'],MONDO:0005077,1,['RXCUI:801721'],,missing_drug
['RXCUI:801721'],MONDO:0005504,1,['RXCUI:801721'],,missing_drug
['RXCUI:801721'],MONDO:0005526,1,['RXCUI:801721'],,missing_drug
['RXCUI:802692'],HP:0004870,0,['RXCUI:802692'],,missing_drug
['RXCUI:802692'],MONDO:0001436,0,['RXCUI:802692'],,missing_drug
['RXCUI:802692'],MONDO:0003664,0,['RXCUI:802692'],,missing_drug
['RXCUI:802692'],MONDO:0005155,0,['RXCUI:802692'],,missing_drug
['RXCUI:802692'],MONDO:0006507,0,['RXCUI:802692'],,missing_drug
['RXCUI:802692'],MONDO:0008228,0,['RXCUI:802692'],,missing_drug
['RXCUI:802692'],MONDO:0008786,0,['RXCUI:802692'],,missing_drug
['RXCUI:803369'],MONDO:0005344,1,['RXCUI:803369'],,missing_drug
['RXCUI:803369'],MONDO:0005790,1,['RXCUI:803369'],,missing_drug
['RXCUI:829538'],MONDO:0011438,1,['RXCUI:829538'],,missing_drug
['RXCUI:831289'],MONDO:0002525,0,['RXCUI:831289'],,missing_drug
['RXCUI:831289'],MONDO:0004736,0,['RXCUI:831289'],,missing_drug
['RXCUI:831289'],MONDO:0005068,0,['RXCUI:831289'],,missing_drug
['RXCUI:831289'],MONDO:0005252,0,['RXCUI:831289'],,missing_drug
['RXCUI:831289'],MONDO:0005347,0,['RXCUI:831289'],,missing_drug
['RXCUI:831289'],MONDO:0006022,0,['RXCUI:831289'],,missing_drug
['RXCUI:831289'],MONDO:0006932,0,['RXCUI:831289'],,missing_drug
['RXCUI:831289'],MONDO:0015540,0,['RXCUI:831289'],,missing_drug
['RXCUI:831289'],UMLS:C0549406,0,['RXCUI:831289'],UMLS:C0549406,missing_drug+missing_disease
['RXCUI:831289'],UMLS:C0948268,0,['RXCUI:831289'],,missing_drug
['RXCUI:848145'],MONDO:0001134,1,['RXCUI:848145'],,missing_drug
['RXCUI:848151'],MONDO:0002476,0,['RXCUI:848151'],,missing_drug
['RXCUI:848151'],MONDO:0005015,0,['RXCUI:848151'],,missing_drug
['RXCUI:857166'],MONDO:0005044,1,['RXCUI:857166'],,missing_drug
['RXCUI:85783'],MONDO:0002476,0,['RXCUI:85783'],,missing_drug
['RXCUI:85783'],MONDO:0005015,0,['RXCUI:85783'],,missing_drug
['RXCUI:85783'],MONDO:0019623,0,['RXCUI:85783'],,missing_drug
['RXCUI:85783'],UMLS:C1304177,0,['RXCUI:85783'],,missing_drug
['RXCUI:861635'],HP:0007906,1,['RXCUI:861635'],,missing_drug
['RXCUI:861635'],MONDO:0005041,1,['RXCUI:861635'],,missing_drug
['RXCUI:867485'],MONDO:0001402,1,['RXCUI:867485'],,missing_drug
['RXCUI:867485'],MONDO:0001528,1,['RXCUI:867485'],,missing_drug
['RXCUI:867485'],MONDO:0002974,1,['RXCUI:867485'],,missing_drug
['RXCUI:867485'],MONDO:0003199,1,['RXCUI:867485'],,missing_drug
['RXCUI:867485'],MONDO:0021074,1,['RXCUI:867485'],,missing_drug
['RXCUI:882520'],EFO:1001494,1,['RXCUI:882520'],EFO:1001494,missing_drug+missing_disease
['RXCUI:901639'],MONDO:0001031,1,['RXCUI:901639'],,missing_drug
['RXCUI:901639'],MONDO:0005249,1,['RXCUI:901639'],,missing_drug
['RXCUI:901639'],MONDO:0005441,1,['RXCUI:901639'],,missing_drug
['RXCUI:901639'],MONDO:0005972,1,['RXCUI:901639'],,missing_drug
['RXCUI:904462'],EFO:0006818,0,['RXCUI:904462'],,missing_drug
['RXCUI:904462'],HP:0002901,0,['RXCUI:904462'],,missing_drug
['RXCUI:904462'],MONDO:0003749,0,['RXCUI:904462'],,missing_drug
['RXCUI:904462'],MONDO:0008698,0,['RXCUI:904462'],,missing_drug
['RXCUI:93249'],UMLS:C0008690,1,['RXCUI:93249'],UMLS:C0008690,missing_drug+missing_disease
['RXCUI:93249'],UMLS:C0161002,1,['RXCUI:93249'],,missing_drug
['RXCUI:93249'],UMLS:C0339289,1,['RXCUI:93249'],,missing_drug
['RXCUI:93249'],UMLS:C0497209,1,['RXCUI:93249'],,missing_drug
['RXCUI:94334'],MONDO:0002595,0,['RXCUI:94334'],,missing_drug
['RXCUI:94334'],MONDO:0005700,0,['RXCUI:94334'],,missing_drug
['RXCUI:94334'],MONDO:0015288,0,['RXCUI:94334'],,missing_drug
['RXCUI:94334'],MONDO:0020590,0,['RXCUI:94334'],,missing_drug
['RXCUI:94334'],MONDO:0020944,0,['RXCUI:94334'],,missing_drug
['RXCUI:966920'],MONDO:0002105,0,['RXCUI:966920'],,missing_drug
['RXCUI:966920'],MONDO:0004565,0,['RXCUI:966920'],,missing_drug
['RXCUI:966920'],MONDO:0004567,0,['RXCUI:966920'],,missing_drug
['RXCUI:966920'],MONDO:0006807,0,['RXCUI:966920'],,missing_drug
['RXCUI:966920'],UMLS:C0585136,0,['RXCUI:966920'],,missing_drug
['RXCUI:967089'],MONDO:0003330,0,['RXCUI:967089'],,missing_drug
['RXCUI:967089'],MONDO:0004335,0,['RXCUI:967089'],,missing_drug
['RXCUI:967089'],MONDO:0005009,0,['RXCUI:967089'],,missing_drug
['RXCUI:967089'],MONDO:0005010,0,['RXCUI:967089'],,missing_drug
['RXCUI:967089'],MONDO:0005041,0,['RXCUI:967089'],,missing_drug
['RXCUI:967089'],MONDO:0005267,0,['RXCUI:967089'],,missing_drug
['RXCUI:967089'],MONDO:0005852,0,['RXCUI:967089'],,missing_drug
['RXCUI:967089'],MONDO:0006679,0,['RXCUI:967089'],,missing_drug
['RXCUI:967089'],MONDO:0007263,0,['RXCUI:967089'],,missing_drug
['RXCUI:967089'],MONDO:0009688,0,['RXCUI:967089'],,missing_drug
['RXCUI:967089'],MONDO:0010811,0,['RXCUI:967089'],,missing_drug
['RXCUI:967089'],MONDO:0100338,1,['RXCUI:967089'],,missing_drug
['RXCUI:994005'],MONDO:0001126,1,['RXCUI:994005'],,missing_drug
['RXCUI:994005'],MONDO:0004979,0,['RXCUI:994005'],,missing_drug
['RXCUI:994005'],MONDO:0005178,1,['RXCUI:994005'],,missing_drug
['RXCUI:994005'],MONDO:0005306,1,['RXCUI:994005'],,missing_drug
['RXCUI:994005'],MONDO:0008383,1,['RXCUI:994005'],,missing_drug
['RXCUI:994005'],MONDO:0011429,1,['RXCUI:994005'],,missing_drug
['RXCUI:994005'],MONDO:0800337,0,['RXCUI:994005'],,missing_drug
['RXCUI:994005'],UMLS:C0341178,1,['RXCUI:994005'],UMLS:C0341178,missing_drug+missing_disease
['RXCUI:998040'],MONDO:0004766,0,['RXCUI:998040'],,missing_drug
['RXCUI:998040'],MONDO:0004979,0,['RXCUI:998040'],,missing_drug
['ST elevation myocardial infarction.'],PUBCHEM.COMPOUND:129627308|MONDO:0041656,1,['ST elevation myocardial infarction.'],PUBCHEM.COMPOUND:129627308|MONDO:0041656,missing_drug+missing_disease
"['UMLS:C0004886', 'UMLS:C3658787', 'UMLS:C5439902']",MONDO:0004641,1,"['UMLS:C3658787', 'UMLS:C5439902']",,missing_drug
['UMLS:C0006050'],UMLS:C0341736,1,[],UMLS:C0341736,missing_disease
['UMLS:C0006050'],UMLS:C1996997,1,[],UMLS:C1996997,missing_disease
['UMLS:C0006050'],UMLS:C4012480,1,[],UMLS:C4012480,missing_disease
['UMLS:C0011796'],HP:0002239,1,['UMLS:C0011796'],,missing_drug
['UMLS:C0011796'],MONDO:0001370,1,['UMLS:C0011796'],,missing_drug
"['UMLS:C0030346', 'UNII:BVS505O332']",UMLS:C0178808,0,[],UMLS:C0178808,missing_disease
"['UMLS:C0032823', 'UNII:R17X820ROL']",MONDO:0012719,1,['UMLS:C0032823'],,missing_drug
"['UMLS:C0040018', 'UMLS:C2587184']",HP:0000225,1,"['UMLS:C0040018', 'UMLS:C2587184']",,missing_drug
"['UMLS:C0040018', 'UMLS:C2587184']",UMLS:C1707833,1,"['UMLS:C0040018', 'UMLS:C2587184']",,missing_drug
"['UMLS:C0071214', 'UMLS:C1372952']",DRUGBANK:DB11597,1,['UMLS:C0071214'],,missing_drug
"['UMLS:C0071214', 'UMLS:C1372952']",DRUGBANK:DB11621,1,['UMLS:C0071214'],,missing_drug
"['UMLS:C0071214', 'UMLS:C1372952']",DRUGBANK:DB13924,1,['UMLS:C0071214'],DRUGBANK:DB13924,missing_drug+missing_disease
"['UMLS:C0071214', 'UMLS:C1372952']",MONDO:0005504,1,['UMLS:C0071214'],,missing_drug
"['UMLS:C0071214', 'UMLS:C1372952']",MONDO:0005608,1,['UMLS:C0071214'],,missing_drug
"['UMLS:C0071214', 'UMLS:C1372952']",UMLS:C1963897,1,['UMLS:C0071214'],,missing_drug
"['UMLS:C0083858', 'UMLS:C2724167']",NCBITaxon:333760,1,"['UMLS:C0083858', 'UMLS:C2724167']",,missing_drug
"['UMLS:C0083858', 'UMLS:C2724167']",NCBITaxon:337042,1,"['UMLS:C0083858', 'UMLS:C2724167']",,missing_drug
['UMLS:C0250480'],HP:0100592,1,['UMLS:C0250480'],,missing_drug
['UMLS:C0250480'],MONDO:0002155,1,['UMLS:C0250480'],,missing_drug
['UMLS:C0250480'],MONDO:0004522,1,['UMLS:C0250480'],,missing_drug
['UMLS:C0250480'],MONDO:0004789,1,['UMLS:C0250480'],,missing_drug
['UMLS:C0250480'],MONDO:0005249,1,['UMLS:C0250480'],,missing_drug
['UMLS:C0250480'],MONDO:0006939,1,['UMLS:C0250480'],,missing_drug
['UMLS:C0250480'],MONDO:0700217,1,['UMLS:C0250480'],,missing_drug
['UMLS:C0301513'],UMLS:C0936249,1,[],UMLS:C0936249,missing_disease
['UMLS:C0301513'],UMLS:C2721678,1,[],UMLS:C2721678,missing_disease
