primary_drug_id,secondary_drug_id,condition_id_norm,primary_drug_id_norm,primary_drug_id_norm_label,secondary_drug_id_norm,secondary_drug_id_norm_label
['DRUGBANK:DB00951'],"['DRUGBANK:DB00330', 'DRUGBANK:DB01045']",UMLS:C0275706,['CHEBI:6030'],['Isoniazid'],"['CHEBI:4877', 'CHEBI:28077']","['Ethambutol', 'Rifampin']"
['DRUGBANK:DB09321'],['DRUGBANK:DB11111'],MONDO:0002482,['CHEBI:36560'],['Zinc oxide'],['DRUGBANK:DB11111'],['Witch hazel']
['DRUGBANK:DB00994'],"['DRUGBANK:DB01575', 'DRUGBANK:DB11158']",UMLS:C0851981,['CHEBI:7507'],['Framycetin'],"['UNII:24H4NWX5CO', 'CHEBI:17309']","['Kaolin', 'pectin']"
['DRUGBANK:DB04815'],['DRUGBANK:DB00741'],HP:0032004,['CHEBI:74460'],['Clioquinol'],['CHEBI:17650'],['Hydrocortisone']
['DRUGBANK:DB08604'],['DRUGBANK:DB11121'],UMLS:C0011593,['CHEBI:164200'],['Triclosan'],['CHEBI:34393'],['Chloroxylenol']
['DRUGBANK:DB01606'],"['DRUGBANK:DB09050', 'DRUGBANK:DB00916']",MONDO:0002337,['CHEBI:9421'],['Tazobactam'],"['CHEBI:134719', 'CHEBI:6909']","['Ceftolozane', 'Metronidazole']"
['DRUGBANK:DB00878'],['DRUGBANK:DB00525'],MONDO:0004678,['CHEBI:3614'],['Chlorhexidine'],['CHEBI:9620'],['Tolnaftate']
['DRUGBANK:DB09153'],"['DRUGBANK:DB09341', 'DRUGBANK:DB14498', 'DRUGBANK:DB11126', 'DRUGBANK:DB09414', 'DRUGBANK:DB00653']",MONDO:0000440,['CHEBI:26710'],['Sodium chloride'],"['CHEBI:17234', 'CHEBI:32029', 'CHEBI:3309', 'CHEBI:131527', 'CHEBI:32599']","['D-glucose', 'Potassium acetate', 'Calcium gluconate', 'Dipotassium phosphate', 'CID 522565']"
['DRUGBANK:DB00871'],['DRUGBANK:DB00874'],HP:0031245,['CHEBI:9449'],['Terbutaline'],['CHEBI:5551'],['Guaifenesin']
['DRUGBANK:DB01718'],"['DRUGBANK:DB01744', 'DRUGBANK:DB00825']",UMLS:C0021564,['CHEBI:39561'],['Cetrimonium'],"['CHEBI:36773', 'CHEBI:25187']","['camphor', 'Menthol']"
['DRUGBANK:DB00997'],"['DRUGBANK:DB00851', 'DRUGBANK:DB00541', 'DRUGBANK:DB00290']",MONDO:0004952,['CHEBI:28748'],['Doxorubicin'],"['CHEBI:177836', 'CHEBI:28445', 'UMLS:C0005740']","['Dacarbazine', 'vincristine', 'bleomycin']"
['DRUGBANK:DB09543'],"['DRUGBANK:DB06774', 'DRUGBANK:DB00996', 'DRUGBANK:DB00825']",HP:0007359,['CHEBI:31832'],['Methyl salicylate'],"['CHEBI:3374', 'CHEBI:42797', 'CHEBI:25187']","['Capsaicin', 'Gabapentin', 'Menthol']"
['DRUGBANK:DB09096'],['DRUGBANK:DB01190'],MONDO:0011438,['CHEBI:82405'],['Benzoyl peroxide'],['UNII:3U02EL437C'],['Clindamycin']
['DRUGBANK:DB00316'],['DRUGBANK:DB01173'],MONDO:0005546,['CHEBI:46195'],['Acetaminophen'],['CHEBI:7789'],['Orphenadrine']
['DRUGBANK:DB01238'],['DRUGBANK:DB14185'],MONDO:0005090,['CHEBI:31236'],['Aripiprazole'],['CHEBI:90930'],['Aripiprazole lauroxil']
['DRUGBANK:DB00852'],['DRUGBANK:DB06282'],MONDO:0005551,['CHEBI:51209'],['Pseudoephedrine'],['CHEBI:94559'],['Levocetirizine']
['DRUGBANK:DB00973'],['DRUGBANK:DB11936'],MONDO:0007750,['CHEBI:49040'],['Ezetimibe'],['CHEBI:149601'],['Bempedoic acid']
['DRUGBANK:DB00741'],['DRUGBANK:DB00265'],UMLS:C0947839,['CHEBI:17650'],['Hydrocortisone'],['CHEBI:31439'],['Crotamiton']
['DRUGBANK:DB09357'],"['DRUGBANK:DB01093', 'DRUGBANK:DB01109']",MONDO:0001875,['CHEBI:27373'],['Dexpanthenol'],"['CHEBI:28262', 'CHEBI:28304']","['Dimethyl sulfoxide', 'Heparin']"
['DRUGBANK:DB00664'],['DRUGBANK:DB00205'],MONDO:0005136,['CHEBI:32162'],['sulfalene'],['CHEBI:8673'],['Pyrimethamine']
['DRUGBANK:DB13260'],['DRUGBANK:DB00165'],HP:0000155,['UMLS:C3541379'],['lysozyme'],['CHEBI:27306'],['vitamin B6']
['DRUGBANK:DB00663'],['DRUGBANK:DB00994'],UMLS:C0086196,['CHEBI:34764'],['Flumethasone'],['CHEBI:7507'],['Framycetin']
['DRUGBANK:DB10651'],['DRUGBANK:DB00936'],HP:0000155,['DRUGBANK:DB10651'],['Rhubarb'],['CHEBI:16914'],['Salicylic acid']
['DRUGBANK:DB00878'],['DRUGBANK:DB00712'],UMLS:C0011389,['CHEBI:3614'],['Chlorhexidine'],['CHEBI:5130'],['Flurbiprofen']
['DRUGBANK:DB14539'],['DRUGBANK:DB06811'],MONDO:0004872,['CHEBI:17650'],['Hydrocortisone'],['CHEBI:46859'],['Polidocanol']
['DRUGBANK:DB00257'],['DRUGBANK:DB01234'],MONDO:0001461,['CHEBI:3764'],['Clotrimazole'],['CHEBI:41879'],['Dexamethasone']
['DRUGBANK:DB00620'],['DRUGBANK:DB00994'],MONDO:0004872,['CHEBI:9667'],['Triamcinolone'],['CHEBI:7507'],['Framycetin']
['DRUGBANK:DB00586'],['DRUGBANK:DB01173'],NCIT:C3244,['CHEBI:47381'],['Diclofenac'],['CHEBI:7789'],['Orphenadrine']
['DRUGBANK:DB00199'],['DRUGBANK:DB00982'],MONDO:0011438,['CHEBI:42355'],['Erythromycin'],['CHEBI:6067'],['Isotretinoin']
['DRUGBANK:DB00852'],['DRUGBANK:DB00874'],MONDO:0003781,['CHEBI:51209'],['Pseudoephedrine'],['CHEBI:5551'],['Guaifenesin']
['DRUGBANK:DB15774'],['DRUGBANK:DB00936'],MONDO:0006960,['CHEBI:2500'],['beta-Escin'],['CHEBI:16914'],['Salicylic acid']
['DRUGBANK:DB09543'],"['DRUGBANK:DB01744', 'DRUGBANK:DB00825', 'DRUGBANK:DB11386']",UMLS:C0009938,['CHEBI:31832'],['Methyl salicylate'],"['CHEBI:36773', 'CHEBI:25187', 'CHEBI:134813']","['camphor', 'Menthol', 'Chlorobutanol']"
['DRUGBANK:DB01598'],['DRUGBANK:DB01597'],UMLS:C1112209,['CHEBI:190509'],['Imipenem'],['CHEBI:3697'],['Cilastatin']
['DRUGBANK:DB00388'],"['DRUGBANK:DB00514', 'DRUGBANK:DB00835']",MONDO:0005324,['CHEBI:8093'],['Phenylephrine'],"['CHEBI:4470', 'CHEBI:3183']","['Dextromethorphan', 'Brompheniramine']"
['DRUGBANK:DB10332'],"['DRUGBANK:DB10328', 'DRUGBANK:DB10319', 'DRUGBANK:DB16609', 'DRUGBANK:DB10336', 'DRUGBANK:DB10324', 'DRUGBANK:DB10337', 'DRUGBANK:DB10325', 'DRUGBANK:DB10323', 'DRUGBANK:DB10340']",MONDO:0005114,['DRUGBANK:DB10332'],['Streptococcus pneumoniae type 14 capsular polysaccharide antigen'],"['DRUGBANK:DB10328', 'DRUGBANK:DB10319', 'DRUGBANK:DB16609', 'DRUGBANK:DB10336', 'DRUGBANK:DB10324', 'DRUGBANK:DB10337', 'DRUGBANK:DB10325', 'DRUGBANK:DB10323', 'DRUGBANK:DB10340']","['Streptococcus pneumoniae type 9v capsular polysaccharide antigen', 'Streptococcus pneumoniae type 1 capsular polysaccharide antigen', 'Streptococcus pneumoniae type 6a capsular polysaccharide antigen', 'Streptococcus pneumoniae type 19f capsular polysaccharide antigen', 'Streptococcus pneumoniae type 6b capsular polysaccharide antigen', 'Streptococcus pneumoniae type 19a capsular polysaccharide antigen', 'Streptococcus pneumoniae type 7f capsular polysaccharide antigen', 'Streptococcus pneumoniae type 5 capsular polysaccharide antigen', 'Streptococcus pneumoniae type 23f capsular polysaccharide antigen']"
['DRUGBANK:DB14539'],['DRUGBANK:DB00281'],UMLS:C0238634,['CHEBI:17650'],['Hydrocortisone'],['CHEBI:6456'],['Lidocaine']
['DRUGBANK:DB01597'],"['DRUGBANK:DB01598', 'DRUGBANK:DB12377']",UMLS:C1112209,['CHEBI:3697'],['Cilastatin'],"['CHEBI:190509', 'UNII:1OQF7TT3PF']","['Imipenem', 'Relebactam']"
['DRUGBANK:DB11288'],"['DRUGBANK:DB15917', 'DRUGBANK:DB03852', 'DRUGBANK:DB15573', 'DRUGBANK:DB15574', 'DRUGBANK:DB00825', 'DRUGBANK:DB15920']",MONDO:0012672,['CHEBI:28093'],['Borneol'],"['CHEBI:3830', 'PUBCHEM.COMPOUND:2758', 'CHEBI:36740', 'CHEBI:50025', 'CHEBI:25187', 'CHEBI:36503']","['Camphene', 'cineole', 'alpha-Pinene', 'beta-Pinene', 'Menthol', 'Menthone']"
['DRUGBANK:DB13026'],['DRUGBANK:DB00537'],MONDO:0021697,['CHEBI:75176'],['Ornidazole'],['CHEBI:100241'],['Ciprofloxacin']
['DRUGBANK:DB00126'],['DRUGBANK:DB14482'],MONDO:0009412,['CHEBI:22652'],['Ascorbic acid'],['CHEBI:22652'],['Ascorbic acid']
['DRUGBANK:DB00650'],['DRUGBANK:DB00544'],MONDO:0005575,['CHEBI:15640'],['Leucovorin'],['CHEBI:46345'],['Fluorouracil']
['DRUGBANK:DB11582'],['DRUGBANK:DB00749'],UMLS:C0740418,['CHEBI:94557'],['Thiocolchicoside'],['CHEBI:4909'],['Etodolac']
['DRUGBANK:DB02703'],"['DRUGBANK:DB01026', 'DRUGBANK:DB01234']",MONDO:0005859,['CHEBI:29013'],['Fusidic acid'],"['CHEBI:47519', 'CHEBI:41879']","['Ketoconazole', 'Dexamethasone']"
['DRUGBANK:DB00423'],['DRUGBANK:DB00328'],MONDO:0005393,['CHEBI:6832'],['Methocarbamol'],['CHEBI:49662'],['Indomethacin']
['DRUGBANK:DB00586'],['DRUGBANK:DB00281'],MONDO:0005393,['CHEBI:47381'],['Diclofenac'],['CHEBI:6456'],['Lidocaine']
['DRUGBANK:DB09357'],['DRUGBANK:DB06694'],MONDO:0005961,['CHEBI:27373'],['Dexpanthenol'],['CHEBI:10082'],['Xylometazoline']
['DRUGBANK:DB04815'],['DRUGBANK:DB00741'],MONDO:0001405,['CHEBI:74460'],['Clioquinol'],['CHEBI:17650'],['Hydrocortisone']
['DRUGBANK:DB12319'],['DRUGBANK:DB00437'],MONDO:0005393,['CHEBI:3023'],['Benzbromarone'],['CHEBI:40279'],['Allopurinol']
['DRUGBANK:DB00281'],"['DRUGBANK:DB13346', 'DRUGBANK:DB13909', 'DRUGBANK:DB09536']",HP:0012390,['CHEBI:6456'],['Lidocaine'],"['CHEBI:31317', 'CHEBI:31292', 'CHEBI:32234']","['Bufexamac', 'Bismuth subgallate', 'Titanium dioxide']"
['DRUGBANK:DB01127'],['DRUGBANK:DB00620'],MONDO:0001405,['CHEBI:4754'],['Econazole'],['CHEBI:9667'],['Triamcinolone']
['DRUGBANK:DB09512'],"['DRUGBANK:DB08938', 'DRUGBANK:DB14516']",MONDO:0006896,['CHEBI:31498'],['Simethicone'],"['UNII:6V88E24N5T', 'CHEBI:29101']","['Magaldrate', 'Sodium cation']"
['DRUGBANK:DB01597'],['DRUGBANK:DB01598'],MONDO:0700051,['CHEBI:3697'],['Cilastatin'],['CHEBI:190509'],['Imipenem']
['DRUGBANK:DB01597'],"['DRUGBANK:DB12377', 'DRUGBANK:DB01598']",MONDO:0100338,['CHEBI:3697'],['Cilastatin'],"['UNII:1OQF7TT3PF', 'CHEBI:190509']","['Relebactam', 'Imipenem']"
['DRUGBANK:DB06147'],"['DRUGBANK:DB00359', 'DRUGBANK:DB01581']",MONDO:0004652,['CHEBI:9337'],['Sulfathiazole'],"['CHEBI:9328', 'CHEBI:102130']","['Sulfadiazine', 'Sulfamerazine']"
['DRUGBANK:DB13257'],['DRUGBANK:DB00158'],MONDO:0001357,['CHEBI:75832'],['ferrous sulfate'],['CHEBI:27470'],['Folic acid']
['DRUGBANK:DB13257'],['DRUGBANK:DB00158'],MONDO:0001357,['CHEBI:75832'],['ferrous sulfate'],['CHEBI:27470'],['Folic acid']
['DRUGBANK:DB01148'],['DRUGBANK:DB13524'],UMLS:C0241310,['CHEBI:5088'],['Flavoxate'],['CHEBI:135538'],['Propyphenazone']
['DRUGBANK:DB00586'],['DRUGBANK:DB00281'],NCIT:C3137,['CHEBI:47381'],['Diclofenac'],['CHEBI:6456'],['Lidocaine']
['DRUGBANK:DB15907'],['DRUGBANK:DB00936'],NCIT:C3137,['UNII:RUU8G67GQM'],['Escin'],['CHEBI:16914'],['Salicylic acid']
['DRUGBANK:DB09026'],['DRUGBANK:DB00999'],UniProtKB:O75175,['CHEBI:601027'],['Aliskiren'],['CHEBI:5778'],['Hydrochlorothiazide']
['DRUGBANK:DB00999'],['DRUGBANK:DB13919'],MONDO:0005468,['CHEBI:5778'],['Hydrochlorothiazide'],['CHEBI:3347'],['Candesartan']
['DRUGBANK:DB00264'],['DRUGBANK:DB00999'],UniProtKB:A0A8D1EIM4,['CHEBI:6904'],['Metoprolol'],['CHEBI:5778'],['Hydrochlorothiazide']
['DRUGBANK:DB00310'],['DRUGBANK:DB08822'],UniProtKB:O75175,['CHEBI:3654'],['Chlorthalidone'],['CHEBI:68845'],['Azilsartan medoxomil']
['DRUGBANK:DB01357'],['DRUGBANK:DB00717'],HP:0000132,['CHEBI:6784'],['Mestranol'],['CHEBI:7627'],['Norethisterone']
['DRUGBANK:DB00514'],['DRUGBANK:DB00908'],UMLS:C2316460,['CHEBI:4470'],['Dextromethorphan'],['CHEBI:28593'],['Quinidine']
['DRUGBANK:DB00814'],['DRUGBANK:DB00953'],MONDO:0100431,['CHEBI:6741'],['Meloxicam'],['CHEBI:48273'],['Rizatriptan']
['DRUGBANK:DB00712'],['DRUGBANK:DB11582'],UMLS:C1611174,['CHEBI:5130'],['Flurbiprofen'],['CHEBI:94557'],['Thiocolchicoside']
['DRUGBANK:DB14006'],"['DRUGBANK:DB00388', 'DRUGBANK:DB01075']",UMLS:C0852402,['CHEBI:15354'],['Choline'],"['CHEBI:8093', 'CHEBI:4636']","['Phenylephrine', 'Diphenhydramine']"
['DRUGBANK:DB00835'],"['DRUGBANK:DB00874', 'DRUGBANK:DB00388', 'DRUGBANK:DB06767', 'DRUGBANK:DB00316']",UMLS:C0852402,['CHEBI:3183'],['Brompheniramine'],"['CHEBI:5551', 'CHEBI:8093', 'CHEBI:31206', 'CHEBI:46195']","['Guaifenesin', 'Phenylephrine', 'Chloroaminium', 'Acetaminophen']"
['DRUGBANK:DB00126'],['DRUGBANK:DB13257'],UMLS:C0240066,['CHEBI:22652'],['Ascorbic acid'],['CHEBI:75832'],['ferrous sulfate']
['DRUGBANK:DB00945'],['DRUGBANK:DB00126'],UMLS:C0852402,['CHEBI:15365'],['Aspirin'],['CHEBI:22652'],['Ascorbic acid']
['DRUGBANK:DB00722'],['DRUGBANK:DB00999'],MONDO:0005044,['UMLS:C0065374'],['lisinopril'],['CHEBI:5778'],['Hydrochlorothiazide']
['DRUGBANK:DB04272'],"['DRUGBANK:DB00945', 'DRUGBANK:DB01390']",MONDO:0007186,['CHEBI:30769'],['Citric acid'],"['CHEBI:15365', 'CHEBI:32139']","['Aspirin', 'CID 22590783']"
['DRUGBANK:DB09104'],"['DRUGBANK:DB13913', 'DRUGBANK:DB09278']",MONDO:0007186,['CHEBI:6637'],['Nemalite'],"['DRUGBANK:DB13913', 'CHEBI:27594']","['Belladonna', 'Graphite']"
['DRUGBANK:DB09512'],"['DRUGBANK:DB09104', 'DRUGBANK:DB15908']",MONDO:0007186,['CHEBI:31498'],['Simethicone'],"['CHEBI:6637', 'UNII:JDN69ZV6XV']","['Nemalite', 'Alexitol sodium']"
['DRUGBANK:DB04272'],"['DRUGBANK:DB14516', 'DRUGBANK:DB01373']",MONDO:0024306,['CHEBI:30769'],['Citric acid'],"['CHEBI:29101', 'CHEBI:22984']","['Sodium cation', 'Calcium']"
['DRUGBANK:DB06708'],['DRUGBANK:DB06697'],MONDO:0005920,['CHEBI:156095'],['Lumefantrine'],['CHEBI:195280'],['Artemether']
['DRUGBANK:DB05245'],['DRUGBANK:DB00878'],UMLS:C0043241,['CHEBI:9142'],['Silver sulfadiazine'],['CHEBI:3614'],['Chlorhexidine']
['DRUGBANK:DB09037'],"['DRUGBANK:DB00441', 'DRUGBANK:DB00515']",MONDO:0003060,['UNII:DPT0O3T46P'],['Pembrolizumab'],"['CHEBI:175901', 'CHEBI:27899']","['Gemcitabine', 'Cisplatin']"
['DRUGBANK:DB06764'],['DRUGBANK:DB01234'],HP:0100534,['CHEBI:28674'],['Tetryzoline'],['CHEBI:41879'],['Dexamethasone']
['DRUGBANK:DB13855'],['DRUGBANK:DB00916'],MONDO:0002154,['CHEBI:135136'],['Nifuroxazide'],['CHEBI:6909'],['Metronidazole']
['DRUGBANK:DB09543'],"['DRUGBANK:DB01744', 'DRUGBANK:DB11386', 'DRUGBANK:DB00825']",HP:0003419,['CHEBI:31832'],['Methyl salicylate'],"['CHEBI:36773', 'CHEBI:134813', 'CHEBI:25187']","['camphor', 'Chlorobutanol', 'Menthol']"
['DRUGBANK:DB06764'],['DRUGBANK:DB01234'],MONDO:0005642,['CHEBI:28674'],['Tetryzoline'],['CHEBI:41879'],['Dexamethasone']
['DRUGBANK:DB00281'],"['DRUGBANK:DB08940', 'DRUGBANK:DB00115', 'DRUGBANK:DB01234', 'DRUGBANK:DB16000']",HP:0003419,['CHEBI:6456'],['Lidocaine'],"['CHEBI:31749', 'CHEBI:17439', 'CHEBI:41879', 'CHEBI:134850']","['Kebuzone', 'Cyanocobalamin', 'Dexamethasone', 'Salicylamide O-acetic acid']"
['DRUGBANK:DB01114'],['DRUGBANK:DB06764'],MONDO:0005642,['CHEBI:52010'],['chlorphenamine'],['CHEBI:28674'],['Tetryzoline']
['DRUGBANK:DB00213'],['DRUGBANK:DB01211'],MONDO:0005113,['CHEBI:7915'],['Pantoprazole'],['CHEBI:3732'],['Clarithromycin']
['DRUGBANK:DB00165'],"['DRUGBANK:DB09125', 'DRUGBANK:DB03247', 'DRUGBANK:DB09154', 'DRUGBANK:DB01987']",MONDO:0024306,['CHEBI:27306'],['vitamin B6'],"['CHEBI:64733', 'CHEBI:17621', 'CHEBI:30769', 'CHEBI:18385']","['Potassium citrate', 'FMN', 'Citric acid', 'Thiamine']"
['DRUGBANK:DB16548'],"['DRUGBANK:DB15823', 'DRUGBANK:DB16540']",UMLS:C0947873,['DRUGBANK:DB16548'],['Streptococcus thermophilus'],"['DRUGBANK:DB15823', 'DRUGBANK:DB16540']","['Lactobacillus acidophilus', 'Lactobacillus delbrueckii bulgaricus']"
['DRUGBANK:DB14502'],"['DRUGBANK:DB09462', 'DRUGBANK:DB09449']",MONDO:0002203,['CHEBI:34683'],['CID 58592228'],"['CHEBI:17754', 'CHEBI:34683']","['Glycerin', 'CID 58592228']"
['DRUGBANK:DB00297'],"['DRUGBANK:DB00959', 'DRUGBANK:DB00620', 'DRUGBANK:DB00281']",MONDO:0006982,['CHEBI:3215'],['Bupivacaine'],"['CHEBI:6888', 'CHEBI:9667', 'CHEBI:6456']","['Methylprednisolone', 'Triamcinolone', 'Lidocaine']"
['DRUGBANK:DB09125'],['DRUGBANK:DB11098'],MONDO:0002203,['CHEBI:64733'],['Potassium citrate'],['CHEBI:81862'],['CID 21185546']
['DRUGBANK:DB03419'],['DRUGBANK:DB09256'],MONDO:0005131,['CHEBI:17568'],['Uracil'],['CHEBI:32188'],['Tegafur']
['DRUGBANK:DB00936'],['DRUGBANK:DB04398'],MONDO:0001209,['CHEBI:16914'],['Salicylic acid'],['CHEBI:78320'],['Lactic acid']
['DRUGBANK:DB08911'],['DRUGBANK:DB08912'],UMLS:C0278987,['CHEBI:75998'],['Trametinib'],['CHEBI:75045'],['Dabrafenib']
['DRUGBANK:DB09559'],"['DRUGBANK:DB00515', 'DRUGBANK:DB00441']",UMLS:C0278987,['UMLS:C2352806'],['necitumumab'],"['CHEBI:27899', 'CHEBI:175901']","['Cisplatin', 'Gemcitabine']"
['DRUGBANK:DB00475'],['DRUGBANK:DB00771'],MONDO:0005292,['CHEBI:3611'],['Chlordiazepoxide'],['CHEBI:3743'],['Clidinium']
['DRUGBANK:DB00440'],['DRUGBANK:DB01015'],MONDO:0019345,['CHEBI:45924'],['Trimethoprim'],['CHEBI:9332'],['Sulfamethoxazole']
['DRUGBANK:DB06723'],"['DRUGBANK:DB09512', 'DRUGBANK:DB09104']",NCIT:C78213,['CHEBI:33130'],['algeldrate'],"['CHEBI:31498', 'CHEBI:6637']","['Simethicone', 'Nemalite']"
['DRUGBANK:DB06724'],['DRUGBANK:DB09512'],NCIT:C78213,['CHEBI:3311'],['Calcium carbonate'],['CHEBI:31498'],['Simethicone']
['DRUGBANK:DB00140'],['DRUGBANK:DB00152'],UMLS:C0264802,['CHEBI:17015'],['Riboflavin'],['CHEBI:18385'],['Thiamine']
['DRUGBANK:DB11186'],"['DRUGBANK:DB13735', 'DRUGBANK:DB01075', 'DRUGBANK:DB00874']",UMLS:C0700184,['CHEBI:94484'],['Pentoxyverine'],"['CHEBI:85537', 'CHEBI:4636', 'CHEBI:5551']","['Sulfogaiacol', 'Diphenhydramine', 'Guaifenesin']"
['DRUGBANK:DB00825'],"['DRUGBANK:DB11198', 'DRUGBANK:DB11120', 'DRUGBANK:DB03852']",HP:0001742,['CHEBI:25187'],['Menthol'],"['UNII:AV092KU4JH', 'UNII:XJ6RUH0O4G', 'PUBCHEM.COMPOUND:2758']","['Peppermint oil', 'Turpentine', 'cineole']"
['DRUGBANK:DB01050'],['DRUGBANK:DB00852'],HP:0001742,['CHEBI:5855'],['Ibuprofen'],['CHEBI:51209'],['Pseudoephedrine']
['DRUGBANK:DB09296'],"['DRUGBANK:DB09183', 'DRUGBANK:DB09297', 'DRUGBANK:DB00503']",UMLS:C4049394,['CHEBI:85183'],['Ombitasvir'],"['CHEBI:85182', 'UNII:OU2YM37K86', 'CHEBI:45409']","['Dasabuvir', 'Paritaprevir', 'Ritonavir']"
['DRUGBANK:DB09035'],['DRUGBANK:DB08875'],MONDO:0002367,['UMLS:C2346820'],['MDX-1106'],['CHEBI:72317'],['Cabozantinib']
['DRUGBANK:DB08966'],"['DRUGBANK:DB00115', 'DRUGBANK:DB01783', 'DRUGBANK:DB00165', 'DRUGBANK:DB11251']",HP:0100503,['CHEBI:135636'],['Fursultiamine'],"['CHEBI:17439', 'CHEBI:46905', 'CHEBI:27306', 'CHEBI:27013']","['Cyanocobalamin', 'Pantothenate', 'vitamin B6', 'Tocopherol']"
['DRUGBANK:DB08966'],"['DRUGBANK:DB01783', 'DRUGBANK:DB00165', 'DRUGBANK:DB11251', 'DRUGBANK:DB00115']",HP:0100503,['CHEBI:135636'],['Fursultiamine'],"['CHEBI:46905', 'CHEBI:27306', 'CHEBI:27013', 'CHEBI:17439']","['Pantothenate', 'vitamin B6', 'Tocopherol', 'Cyanocobalamin']"
['DRUGBANK:DB08801'],['DRUGBANK:DB00388'],MONDO:0005961,['CHEBI:135222'],['Dimetindene'],['CHEBI:8093'],['Phenylephrine']
['DRUGBANK:DB01075'],['DRUGBANK:DB00388'],HP:0001742,['CHEBI:4636'],['Diphenhydramine'],['CHEBI:8093'],['Phenylephrine']
['DRUGBANK:DB00316'],"['DRUGBANK:DB13524', 'DRUGBANK:DB00126']",UMLS:C0751371,['CHEBI:46195'],['Acetaminophen'],"['CHEBI:135538', 'CHEBI:22652']","['Propyphenazone', 'Ascorbic acid']"
['DRUGBANK:DB01416'],['DRUGBANK:DB00766'],MONDO:0005961,['CHEBI:3504'],['Cefpodoxime'],['CHEBI:48947'],['Clavulanic acid']
['DRUGBANK:DB00878'],"['DRUGBANK:DB11073', 'DRUGBANK:DB09084']",MONDO:0001039,['CHEBI:3614'],['Chlorhexidine'],"['CHEBI:32914', 'CHEBI:94563']","['Cetylpyridinium', 'Benzydamine']"
['DRUGBANK:DB00246'],"['DRUGBANK:DB00313', 'DRUGBANK:DB14509']",MONDO:0004985,['CHEBI:10119'],['Ziprasidone'],"['CHEBI:39867', 'CHEBI:6504']","['Valproic acid', 'CID 516884']"
['DRUGBANK:DB01114'],['DRUGBANK:DB00388'],HP:0001742,['CHEBI:52010'],['chlorphenamine'],['CHEBI:8093'],['Phenylephrine']
['DRUGBANK:DB00388'],['DRUGBANK:DB00455'],HP:0001742,['CHEBI:8093'],['Phenylephrine'],['CHEBI:6538'],['Loratadine']
['DRUGBANK:DB11323'],"['DRUGBANK:DB14003', 'DRUGBANK:DB14156', 'DRUGBANK:DB00825']",HP:0009710,['CHEBI:86541'],['Glycol salicylate'],"['CHEBI:18145', 'CHEBI:36773', 'CHEBI:25187']","['Vitamin E', 'camphor', 'Menthol']"
['DRUGBANK:DB00335'],['DRUGBANK:DB00310'],MONDO:0005044,['CHEBI:2904'],['Atenolol'],['CHEBI:3654'],['Chlorthalidone']
['DRUGBANK:DB00085'],"['DRUGBANK:DB09512', 'DRUGBANK:DB11074']",UMLS:C0001707,['UMLS:C0111046'],['Creon'],"['CHEBI:31498', 'CHEBI:31498']","['Simethicone', 'Simethicone']"
['DRUGBANK:DB09154'],"['DRUGBANK:DB00761', 'DRUGBANK:DB09153', 'DRUGBANK:DB09341']",HP:0001944,['CHEBI:30769'],['Citric acid'],"['CHEBI:32588', 'CHEBI:26710', 'CHEBI:17234']","['Potassium chloride', 'Sodium chloride', 'D-glucose']"
['DRUGBANK:DB00182'],['DRUGBANK:DB01576'],MONDO:0005302,['CHEBI:132233'],['Amphetamine'],['CHEBI:4469'],['dexamfetamine']
['DRUGBANK:DB01914'],"['DRUGBANK:DB09154', 'DRUGBANK:DB09125', 'DRUGBANK:DB09153', 'DRUGBANK:DB04272']",HP:0001944,['CHEBI:17234'],['D-glucose'],"['CHEBI:30769', 'CHEBI:64733', 'CHEBI:26710', 'CHEBI:30769']","['Citric acid', 'Potassium citrate', 'Sodium chloride', 'Citric acid']"
['DRUGBANK:DB01114'],['DRUGBANK:DB00620'],MONDO:0010481,['CHEBI:52010'],['chlorphenamine'],['CHEBI:9667'],['Triamcinolone']
['DRUGBANK:DB00323'],"['DRUGBANK:DB01235', 'DRUGBANK:DB00190']",MONDO:0005180,['CHEBI:63630'],['Tolcapone'],"['CHEBI:15765', 'CHEBI:39585']","['Levodopa', 'Carbidopa']"
['DRUGBANK:DB06401'],['DRUGBANK:DB00286'],MONDO:0005298,['CHEBI:135947'],['Bazedoxifene'],['PUBCHEM.COMPOUND:45357473'],['Estratab']
['DRUGBANK:DB06767'],"['DRUGBANK:DB01377', 'DRUGBANK:DB00761', 'DRUGBANK:DB00142']",UMLS:C1802373,['CHEBI:31206'],['Chloroaminium'],"['UNII:3A3U0GI71G', 'CHEBI:32588', 'CHEBI:16015']","['Magnesium oxide', 'Potassium chloride', 'Glutamic acid']"
['DRUGBANK:DB01524'],"['DRUGBANK:DB02789', 'DRUGBANK:DB01536', 'DRUGBANK:DB09100', 'DRUGBANK:DB00624', 'DRUGBANK:DB00655']",MONDO:0001889,['CHEBI:2710'],['Androstenediol'],"['CHEBI:16581', 'CHEBI:16422', 'PUBCHEM.COMPOUND:23670461', 'CHEBI:17347', 'CHEBI:17263']","['Pregnenolone', 'Androstenedione', 'Thyradin', 'Testosterone', 'Estrone']"
['DRUGBANK:DB13437'],['DRUGBANK:DB09300'],HP:0100247,['CHEBI:31807'],['Medazepam'],['PUBCHEM.COMPOUND:160883'],['Butylscopolamine']
