primary_drug_id,secondary_drug_id,condition_id_norm,primary_drug_id_norm,primary_drug_id_norm_label,secondary_drug_id_norm,secondary_drug_id_norm_label,condition_id_norm_norm,condition_id_norm_norm_label
DB01098,DB00275,MONDO:0005044,CHEBI:38545,Rosuvastatin,CHEBI:31932,olmesartan,MONDO:0005044,hypertension
DB09357,DB00878,UMLS:C5437085,CHEBI:27373,Dexpanthenol,CHEBI:3614,Chlorhexidine,UMLS:C5437085,Multiple superficial wounds
DB00852,"DB00427,DB00316",UMLS:C0264222,CHEBI:51209,Pseudoephedrine,"['CHEBI:84116', 'CHEBI:46195']","['Triprolidine', 'Acetaminophen']",UMLS:C0264222,Acute upper respiratory infection
DB00875,DB13384,UMLS:C0860603,CHEBI:10454,Flupentixol,CHEBI:135214,Melitracen,UMLS:C0860603,Anxiety symptoms
DB06205,"DB00072,DB06366",EFO:0009573,PUBCHEM.COMPOUND:91820602,Hyaluronidase,"['UNII:5384HK7574', 'UNII:K16AIQ8CTM']","['Trastuzumab deruxtecan', 'Pertuzumab']",EFO:0009573,high-risk pregnancy
DB01598,"DB12377,DB01597",MONDO:0004652,CHEBI:471744,Imipenem,"['UNII:1OQF7TT3PF', 'CHEBI:3697']","['Relebactam', 'Cilastatin']",MONDO:0004652,bacterial pneumonia
DB00999,"DB00384,DB00571",MONDO:0005468,CHEBI:5778,Hydrochlorothiazide,"['CHEBI:9671', 'CHEBI:8499']","['Triamterene', 'Propranolol']",MONDO:0005468,hypotension
DB01327,DB00281,MONDO:0021839,CHEBI:474053,Cefazolin,CHEBI:6456,Lidocaine,MONDO:0021839,spirochaetales infections
DB01098,DB00945,MONDO:0002928,CHEBI:38545,Rosuvastatin,CHEBI:15365,Aspirin,MONDO:0002928,carcinosarcoma
DB14761,DB11817,MONDO:0004753,CHEBI:145994,Remdesivir,CHEBI:95341,Baricitinib,MONDO:0004753,mechanical strabismus
DB15940,DB15941,MONDO:0005821,UNII:2Z3DQD2JHM,Imdevimab,UNII:J0FI6WE1QN,Casirivimab,MONDO:0005821,late congenital syphilis
DB09325,"DB16622,DB13290",MONDO:0004038,CHEBI:28741,Sodium fluoride,"['UNII:Q3B1Y93C1S', 'UNII:8NY9L8837D']","['Dectaflur', 'Olaflur']",MONDO:0004038,dental enamel hypoplasia
DB01248,DB00515,MONDO:0005233,CHEBI:4672,Docetaxel,CHEBI:27899,Cisplatin,MONDO:0005233,non-small cell lung carcinoma
DB00591,DB00798,NCIT:C111970,CHEBI:5108,Fluocinolone,CHEBI:17833,Gentamicin,NCIT:C111970,Bulla
DB09153,DB09357,MONDO:0003014,CHEBI:26710,Sodium chloride,CHEBI:27373,Dexpanthenol,MONDO:0003014,rhinitis
DB01114,DB13800,UMLS:C0571550,CHEBI:52010,chlorphenamine,CHEBI:81717,Calcium levulinate,UMLS:C0571550,Vaccine allergy
DB00277,DB06151,MONDO:0004979,CHEBI:28177,Theophylline,CHEBI:28939,Acetylcysteine,MONDO:0004979,asthma
DB12941,DB01248,UMLS:C4727179,UNII:X05U0N2RCO,Darolutamide,CHEBI:4672,Docetaxel,UMLS:C4727179,Castration-Sensitive Prostate Carcinoma
DB14539,DB00281,UMLS:C0033775,CHEBI:17650,Hydrocortisone,CHEBI:6456,Lidocaine,UMLS:C0033775,Pruritus Ani
DB06764,DB01234,MONDO:0001718,CHEBI:28674,Tetryzoline,CHEBI:41879,Dexamethasone,MONDO:0001718,scleritis
DB11613,DB08934,UMLS:C4049392,CHEBI:133009,Velpatasvir,CHEBI:85083,Sofosbuvir,UMLS:C4049392,Chronic hepatitis C genotype 1
DB00415,DB09324,MONDO:0005113,CHEBI:28971,Ampicillin,CHEBI:9321,Sulbactam,MONDO:0005113,bacterial infectious disease
DB11326,DB14505,NCIT:C187286,CHEBI:33118,Boric acid,UNII:8191EN8ZMD,Sodium borate,NCIT:C187286,Eye Irritation
DB09082,"DB09076,DB08906",MONDO:0004979,CHEBI:75037,Vilanterol,"['UNII:GE2T1418SV', 'CHEBI:5134']","['Umeclidinium', 'Fluticasone']",MONDO:0004979,asthma
DB06770,"DB11121,DB01086",MONDO:0002406,CHEBI:17987,Benzyl alcohol,"['CHEBI:34393', 'CHEBI:116735']","['Chloroxylenol', 'Benzocaine']",MONDO:0002406,dermatitis
DB01075,"DB00281,DB09321",MONDO:0002406,CHEBI:4636,Diphenhydramine,"['CHEBI:6456', 'CHEBI:36560']","['Lidocaine', 'Zinc oxide']",MONDO:0002406,dermatitis
DB01744,"DB09543,DB00825,DB03852",MONDO:0002406,CHEBI:36773,camphor,"['CHEBI:31832', 'CHEBI:15409', 'CHEBI:27961']","['Methyl salicylate', 'Levomenthol', 'Eucalyptol']",MONDO:0002406,dermatitis
DB05039,"DB00986,DB14512",MONDO:0004979,CHEBI:68575,Indacaterol,"['CHEBI:90972', 'CHEBI:6970']","['GLYCOPYRROLATE', 'Mometasone']",MONDO:0004979,asthma
DB15784,DB01222,MONDO:0004979,UNII:9810NUL4D1,Carmoterol,CHEBI:3207,Budesonide,MONDO:0004979,asthma
DB00936,"DB12328,DB09094",MONDO:0005855,CHEBI:16914,Salicylic acid,"['CHEBI:64213', 'UNII:2S713A4VP3']","['Cantharidin', 'Podophyllin']",MONDO:0005855,molluscum contagiosum
DB08820,DB09280,MONDO:0009061,CHEBI:66901,Ivacaftor,CHEBI:90951,Lumacaftor,MONDO:0009061,cystic fibrosis
DB09076,DB09082,MONDO:0005002,UNII:GE2T1418SV,Umeclidinium,CHEBI:75037,Vilanterol,MONDO:0005002,chronic obstructive pulmonary disease
DB09082,DB09076,MONDO:0005002,CHEBI:75037,Vilanterol,UNII:GE2T1418SV,Umeclidinium,MONDO:0005002,chronic obstructive pulmonary disease
DB00994,DB00741,MONDO:0006614,CHEBI:7507,Framycetin,CHEBI:17650,Hydrocortisone,MONDO:0006614,subcorneal pustular dermatosis
DB11145,DB11081,HP:0000225,CHEBI:48981,Oxyquinoline,CHEBI:30114,Aluminum chloride,HP:0000225,Gingival bleeding
DB00443,"DB01111,DB00446,DB01301",UMLS:C0271308,CHEBI:3077,Betamethasone,"['CHEBI:37943', 'CHEBI:17698', 'CHEBI:63334']","['Colistin', 'Chloramphenicol', 'Rolitetracycline']",UMLS:C0271308,Contact dermatitis of eyelid
DB00863,"DB11131,DB00586",MONDO:0005306,CHEBI:8776,ranitidine,"['DRUGBANK:DB11131', 'CHEBI:47381']","['Capsicum oleoresin', 'Diclofenac']",MONDO:0005306,ankylosing spondylitis
DB01373,"DB00169,DB01645",MONDO:0005516,CHEBI:22984,Calcium,"['CHEBI:27300', 'CHEBI:28088']","['Cholecalciferol', 'Genistein']",MONDO:0005516,osteochondrodysplasia
DB13180,"DB09407,DB00761,DB09153,DB09395",NCIT:C35017,CHEBI:33198,Gluconic Acid,"['CHEBI:25107', 'CHEBI:32588', 'CHEBI:26710', 'CHEBI:32954']","['magnesium atom', 'Potassium chloride', 'Sodium chloride', 'Sodium acetate']",NCIT:C35017,Hemorrhagic Shock
DB09095,DB01321,MONDO:0021245,CHEBI:31484,Diflucortolone valerate,CHEBI:31739,Josamycin,MONDO:0021245,mouth neoplasm
DB09543,"DB11386,DB01744,DB00825",UMLS:C0410256,CHEBI:31832,Methyl salicylate,"['CHEBI:134813', 'CHEBI:36773', 'CHEBI:15409']","['Chlorobutanol', 'camphor', 'Levomenthol']",UMLS:C0410256,muscle injury
DB01060,DB00766,MONDO:0005246,CHEBI:2676,Amoxicillin,CHEBI:48947,Clavulanic acid,MONDO:0005246,osteomyelitis
DB01114,"DB00201,DB00316",MONDO:0000771,CHEBI:52010,chlorphenamine,"['CHEBI:27732', 'CHEBI:46195']","['Caffeine', 'Acetaminophen']",MONDO:0000771,allergic respiratory disease
DB00878,DB09084,MONDO:0021245,CHEBI:3614,Chlorhexidine,CHEBI:94563,Benzydamine,MONDO:0021245,mouth neoplasm
DB08934,DB09027,UMLS:C4049418,CHEBI:85083,Sofosbuvir,CHEBI:85089,Ledipasvir,UMLS:C4049418,Chronic hepatitis C genotype 5
DB00537,DB01234,MONDO:0005975,CHEBI:100241,Ciprofloxacin,CHEBI:41879,Dexamethasone,MONDO:0005975,suppurative otitis media
DB09512,"DB08938,DB14516",MONDO:0004966,CHEBI:31498,Dimethicone,"['UNII:6V88E24N5T', 'CHEBI:29101']","['Magaldrate', 'Sodium cation']",MONDO:0004966,gastritis
DB14500,"DB09341,DB09153",NCIT:C121574,CHEBI:26216,potassium atom,"['CHEBI:17234', 'CHEBI:26710']","['D-glucose', 'Sodium chloride']",NCIT:C121574,Hypophagia
DB00977,DB00957,MONDO:0011438,CHEBI:4903,Ethinylestradiol,CHEBI:50815,Norgestimate,MONDO:0011438,acne
DB09543,"DB01744,DB11114,DB00825",HP:0003326,CHEBI:31832,Methyl salicylate,"['CHEBI:36773', 'UNII:2R04ONI662', 'CHEBI:15409']","['camphor', 'Eucalyptus oil', 'Levomenthol']",HP:0003326,Myalgia
DB01744,DB11114,HP:0003326,CHEBI:36773,camphor,UNII:2R04ONI662,Eucalyptus oil,HP:0003326,Myalgia
DB00825,"DB15576,DB01744,DB06774",HP:0003326,CHEBI:15409,Levomenthol,"['CHEBI:88839', 'CHEBI:36773', 'CHEBI:3374']","['Ethyl salicylate', 'camphor', 'Capsaicin']",HP:0003326,Myalgia
DB15907,DB00936,HP:0003326,PUBCHEM.COMPOUND:6433489,Escin,CHEBI:16914,Salicylic acid,HP:0003326,Myalgia
DB11201,DB00825,HP:0003418,CHEBI:135976,Menthyl salicylate,CHEBI:15409,Levomenthol,HP:0003418,Back pain
DB01597,DB01598,UMLS:C0852351,CHEBI:3697,Cilastatin,CHEBI:471744,Imipenem,UMLS:C0852351,Skin and subcutaneous tissue bacterial infections
DB00994,"DB00614,DB01575,DB11158",MONDO:0001517,CHEBI:7507,Framycetin,"['CHEBI:5195', 'UNII:24H4NWX5CO', 'DRUGBANK:DB11158']","['furazolidone', 'Kaolin', 'Pectin']",MONDO:0001517,dysentery
DB02513,"DB00825,DB01744",HP:0003418,CHEBI:27607,Thymol,"['CHEBI:15409', 'CHEBI:36773']","['Levomenthol', 'camphor']",HP:0003418,Back pain
DB00736,DB01390,MONDO:0007186,CHEBI:50275,Esomeprazole,CHEBI:32139,Sodium bicarbonate,MONDO:0007186,Heartburn
DB15774,DB00936,HP:0003418,CHEBI:2500,beta-Escin,CHEBI:16914,Salicylic acid,HP:0003418,Back pain
DB00936,"DB09353,DB11082",MONDO:0006609,CHEBI:16914,Salicylic acid,"['CHEBI:29385', 'DRUGBANK:DB11082']","['Octasulfur', 'Coal tar']",MONDO:0006609,Dandruff
DB11338,"DB11386,DB03255",NCIT:C78640,DRUGBANK:DB11338,Clove oil,"['CHEBI:134813', 'CHEBI:15882']","['Chlorobutanol', 'Phenol']",EFO:0010072,toothache
DB00945,DB00126,NCIT:C78640,CHEBI:15365,Aspirin,CHEBI:22652,Ascorbic acid,EFO:0010072,toothache
DB09085,DB01086,UMLS:C0021564,CHEBI:9468,Tetracaine,CHEBI:116735,Benzocaine,UMLS:C0021564,Insect Bites
DB01597,DB01598,UMLS:C1535882,CHEBI:3697,Cilastatin,CHEBI:471744,Imipenem,UMLS:C1535882,Lower respiratory tract infection bacterial
DB01114,DB00620,MONDO:0006004,CHEBI:52010,chlorphenamine,CHEBI:9667,Triamcinolone,MONDO:0006004,vasomotor rhinitis
DB03255,DB00936,MONDO:0004678,CHEBI:15882,Phenol,CHEBI:16914,Salicylic acid,MONDO:0004678,dermatophytosis
DB09357,"DB00281,DB06691",UMLS:C0021564,CHEBI:27373,Dexpanthenol,"['CHEBI:6456', 'CHEBI:6762']","['Lidocaine', 'Mepyramine']",UMLS:C0021564,Insect Bites
DB13867,DB00938,MONDO:0005002,CHEBI:5134,Fluticasone,CHEBI:9012,Salmeterol xinafoate,MONDO:0005002,chronic obstructive pulmonary disease
DB06764,DB08799,MONDO:0005551,CHEBI:28674,Tetryzoline,CHEBI:84115,Antazoline,MONDO:0005551,eye allergy
DB09526,"DB00591,DB00755",MONDO:0000736,CHEBI:17594,Hydroquinone,"['CHEBI:5108', 'CHEBI:15367']","['Fluocinolone', 'Tretinoin']",MONDO:0000736,freckles
DB16726,"DB15507,DB15709,DB16727",MONDO:0005812,DRUGBANK:DB18750,Influenza A Virus A/California/122/2022 SAN-022 (H3N2) antigen (formaldehyde inactivated),"['DRUGBANK:DB15507', 'DRUGBANK:DB15507', 'DRUGBANK:DB18750']","['Influenza B virus B/Singapore/INFTT-16-0610/2016 antigen (MDCK cell derived, propiolactone inactivated)', 'Influenza B virus B/Singapore/INFTT-16-0610/2016 antigen (MDCK cell derived, propiolactone inactivated)', 'Influenza A Virus A/California/122/2022 SAN-022 (H3N2) antigen (formaldehyde inactivated)']",MONDO:0005812,influenza
DB00438,DB09460,UMLS:C4727978,CHEBI:3508,Ceftazidime,CHEBI:29377,Sodium carbonate,UMLS:C4727978,Complicated skin and soft tissue infection
DB14539,"DB00741,DB00994",UMLS:C4551678,CHEBI:17650,Hydrocortisone,"['CHEBI:17650', 'CHEBI:7507']","['Hydrocortisone', 'Framycetin']",EFO:0005752,eye inflammation
DB11365,"DB10651,DB09278,DB09353",MONDO:0004872,UNII:3FYP5M0IJX,Sennosides,"['DRUGBANK:DB10651', 'CHEBI:27594', 'CHEBI:29385']","['Rhubarb', 'Graphite', 'Octasulfur']",MONDO:0004872,hemorrhoid
DB00994,DB00626,UMLS:C1322253,CHEBI:7507,Framycetin,CHEBI:28669,Bacitracin,UMLS:C1322253,Infected eczema
DB00620,"DB00878,DB00281",HP:0000155,CHEBI:9667,Triamcinolone,"['CHEBI:3614', 'CHEBI:6456']","['Chlorhexidine', 'Lidocaine']",HP:0000155,Oral ulcer
DB00281,"DB11105,DB14006",HP:0000155,CHEBI:6456,Lidocaine,"['CHEBI:135611', 'CHEBI:15354']","['Benzalkonium', 'Choline']",HP:0000155,Oral ulcer
DB01299,DB00205,MONDO:0005136,CHEBI:9329,Sulfadoxine,CHEBI:8673,Pyrimethamine,MONDO:0005136,malaria
DB13346,"DB13909,DB09536,DB00281",MONDO:0004872,CHEBI:31317,Bufexamac,"['CHEBI:31292', 'CHEBI:32234', 'CHEBI:6456']","['Bismuth subgallate', 'Titanium dioxide', 'Lidocaine']",MONDO:0004872,hemorrhoid
DB00843,"DB01381,DB01043",MONDO:0007089,CHEBI:145499,Donepezil,"['UNII:19FUJ2C58T', 'CHEBI:64312']","['Ginkgo biloba', 'Memantine']",MONDO:0007089,Alzheimer disease 2
DB00297,"DB00959,DB00620,DB00281",MONDO:0019198,CHEBI:3215,Bupivacaine,"['CHEBI:6888', 'CHEBI:9667', 'CHEBI:6456']","['Methylprednisolone', 'Triamcinolone', 'Lidocaine']",MONDO:0019198,sympathetic ophthalmia
DB13518,"DB01390,DB08938,DB09512",MONDO:0007186,CHEBI:17548,Alginic acid,"['CHEBI:32139', 'UNII:6V88E24N5T', 'CHEBI:31498']","['Sodium bicarbonate', 'Magaldrate', 'Dimethicone']",MONDO:0007186,Heartburn
DB01075,"DB00874,DB09154",MONDO:0001491,CHEBI:4636,Diphenhydramine,"['CHEBI:5551', 'CHEBI:30769']","['Guaifenesin', 'Citric acid']",MONDO:0001491,cough variant asthma
DB00878,DB00281,UMLS:C0851439,CHEBI:3614,Chlorhexidine,CHEBI:6456,Lidocaine,UMLS:C0851439,Infections - pathogen unspecified
DB00852,DB00874,MONDO:0005709,CHEBI:51209,Pseudoephedrine,CHEBI:5551,Guaifenesin,MONDO:0005709,common cold
DB01181,DB09110,MONDO:0003510,CHEBI:5864,Ifosfamide,CHEBI:17905,Coenzyme M,MONDO:0003510,malignant testicular germ cell tumor
DB09050,DB01606,MONDO:0001085,CHEBI:134719,Ceftolozane,CHEBI:9421,Tazobactam,MONDO:0001085,interstitial nephritis
DB13345,"DB13385,DB11273",UMLS:C0851428,CHEBI:59912,Dihydroergocristine,"['CHEBI:59919', 'CHEBI:59909']","['Dihydro-alpha-ergocryptine', 'Dihydroergocornine']",UMLS:C0851428,Vascular disorders NEC
DB13155,"DB00741,DB00527,DB00452",HP:0012390,CHEBI:4853,Esculin,"['CHEBI:17650', 'CHEBI:247956', 'CHEBI:7507']","['Hydrocortisone', 'Cinchocaine', 'Framycetin']",HP:0012390,Anal fissure
DB06764,DB00443,MONDO:0005961,CHEBI:28674,Tetryzoline,CHEBI:3077,Betamethasone,MONDO:0005961,sinusitis
DB09154,"DB09153,DB04272,DB09125",MONDO:0005393,CHEBI:30769,Citric acid,"['CHEBI:26710', 'CHEBI:30769', 'CHEBI:64733']","['Sodium chloride', 'Citric acid', 'Potassium citrate']",MONDO:0005393,gout
DB00741,DB09345,HP:0012390,CHEBI:17650,Hydrocortisone,CHEBI:8357,Pramocaine,HP:0012390,Anal fissure
DB14005,DB00620,UMLS:C0043345,CHEBI:31498,Dimethicone,CHEBI:9667,Triamcinolone,UMLS:C0043345,Xeroderma
DB13524,"DB00241,DB00201",MONDO:0005554,CHEBI:135538,Propyphenazone,"['CHEBI:102524', 'CHEBI:27732']","['Butalbital', 'Caffeine']",MONDO:0005554,Rheumatism
DB13787,DB01183,UMLS:C0278140,CHEBI:77817,Tilidine,CHEBI:7459,Naloxone,UMLS:C0278140,Severe pain
DB15764,DB08984,MONDO:0005554,CHEBI:15940,Niacin,CHEBI:94731,Etofenamate,MONDO:0005554,Rheumatism
DB03247,"DB02701,DB14488,DB00165,DB00152",MONDO:0001357,CHEBI:17621,FMN,"['CHEBI:17154', 'CHEBI:31608', 'CHEBI:16709', 'CHEBI:18385']","['Nicotinamide', 'ferrous gluconate', 'Pyridoxine', 'Thiamine']",MONDO:0001357,hypochromic anemia
DB00165,"DB00158,DB14491",MONDO:0001357,CHEBI:16709,Pyridoxine,"['CHEBI:27470', 'CHEBI:31607']","['Folic acid', 'Ferrous fumarate']",MONDO:0001357,hypochromic anemia
DB00316,"DB00126,DB00514,DB00388",MONDO:0005812,CHEBI:46195,Acetaminophen,"['CHEBI:22652', 'CHEBI:4470', 'CHEBI:8093']","['Ascorbic acid', 'Dextromethorphan', 'Phenylephrine']",MONDO:0005812,influenza
DB00316,"DB00874,DB06691,DB00388",MONDO:0005812,CHEBI:46195,Acetaminophen,"['CHEBI:5551', 'CHEBI:6762', 'CHEBI:8093']","['Guaifenesin', 'Mepyramine', 'Phenylephrine']",MONDO:0005812,influenza
DB00072,"DB00544,DB00515",UniProtKB:A0A8D1C1M1,UNII:5384HK7574,Trastuzumab deruxtecan,"['CHEBI:46345', 'CHEBI:27899']","['Fluorouracil', 'Cisplatin']",UniProtKB:A0A8D1C1M1,A0A8D1C1M1_PIG LINE-1 type transposase domain-containing protein 1 (trembl)
DB01098,DB00945,UMLS:C1996962,CHEBI:38545,Rosuvastatin,CHEBI:15365,Aspirin,UMLS:C1996962,History of cardiovascular surgery
DB00275,DB00381,HP:0002757,CHEBI:31932,olmesartan,CHEBI:2668,Amlodipine,HP:0002757,Recurrent fractures
DB00177,DB00381,UniProtKB:O75175,CHEBI:9927,Valsartan,CHEBI:2668,Amlodipine,NCBIGene:4849,CNOT3
DB00177,DB00999,UniProtKB:O75175,CHEBI:9927,Valsartan,CHEBI:5778,Hydrochlorothiazide,NCBIGene:4849,CNOT3
DB00999,DB09026,MONDO:0005468,CHEBI:5778,Hydrochlorothiazide,CHEBI:601027,Aliskiren,MONDO:0005468,hypotension
DB00663,DB00994,UMLS:C1720798,CHEBI:34764,Flumethasone,CHEBI:7507,Framycetin,UMLS:C1720798,Radiation-Recall Dermatitis
DB00957,DB00977,HP:0000132,CHEBI:50815,Norgestimate,CHEBI:4903,Ethinylestradiol,HP:0000132,Menorrhagia
DB11074,DB00085,MONDO:0001684,CHEBI:31498,Dimethicone,CHEBI:81916,Pancrelipase,MONDO:0001684,exocrine pancreatic insufficiency
DB02513,"DB01744,DB00825",UMLS:C0038045,CHEBI:27607,Thymol,"['CHEBI:36773', 'CHEBI:15409']","['camphor', 'Levomenthol']",UMLS:C0038045,Sprain
DB00126,DB01592,UMLS:C0240066,CHEBI:22652,Ascorbic acid,CHEBI:18248,Iron,UMLS:C0240066,Iron deficiency
DB00650,DB11209,UMLS:C0240066,CHEBI:15640,Leucovorin,DRUGBANK:DB11209,Iron protein succinylate,UMLS:C0240066,Iron deficiency
DB00388,"DB00874,DB00316",UMLS:C0852402,CHEBI:8093,Phenylephrine,"['CHEBI:5551', 'CHEBI:46195']","['Guaifenesin', 'Acetaminophen']",UMLS:C0852402,Headaches NEC
DB00612,DB00999,MONDO:0005044,CHEBI:3127,Bisoprolol,CHEBI:5778,Hydrochlorothiazide,MONDO:0005044,hypertension
DB09026,DB00381,MONDO:0005044,CHEBI:601027,Aliskiren,CHEBI:2668,Amlodipine,MONDO:0005044,hypertension
DB00695,DB00384,MONDO:0005044,CHEBI:47426,Furosemide,CHEBI:9671,Triamterene,MONDO:0005044,hypertension
DB00492,DB00999,MONDO:0005044,CHEBI:5164,fosinopril sodium,CHEBI:5778,Hydrochlorothiazide,MONDO:0005044,hypertension
DB03793,"DB00936,DB11085",MONDO:0002041,CHEBI:30746,Benzoic acid,"['CHEBI:16914', 'CHEBI:27810']","['Salicylic acid', 'Resorcinol']",MONDO:0002041,Mycoses
DB15587,"DB10675,DB00295,DB14312",UMLS:C0235234,UNII:DL6OZ476V3,Antimony potassium tartrate,"['DRUGBANK:DB10675', 'CHEBI:17303', 'UNII:61ZBX54883']","['Licorice', 'Morphine', 'LICORICE']",UMLS:C0235234,Pharyngeal dryness
DB00788,DB11582,HP:0002487,CHEBI:7476,Naproxen,CHEBI:94557,Thiocolchicoside,HP:0002487,Hyperkinesia
DB06723,"DB06724,DB09512,DB13518",MONDO:0007186,CHEBI:33130,algeldrate,"['CHEBI:3311', 'CHEBI:31498', 'CHEBI:17548']","['Calcium carbonate', 'Dimethicone', 'Alginic acid']",MONDO:0007186,Heartburn
DB00615,"DB00338,DB01060",MONDO:0005113,CHEBI:45367,Rifabutin,"['CHEBI:50275', 'CHEBI:2676']","['Esomeprazole', 'Amoxicillin']",MONDO:0005113,bacterial infectious disease
DB11739,"DB01060,DB01211",MONDO:0005113,CHEBI:136048,Vonoprazan,"['CHEBI:2676', 'CHEBI:3732']","['Amoxicillin', 'Clarithromycin']",MONDO:0005113,bacterial infectious disease
DB06774,DB04743,HP:0003419,CHEBI:3374,Capsaicin,CHEBI:44445,Nimesulide,HP:0003419,Low back pain
DB15764,DB08984,HP:0003419,CHEBI:15940,Niacin,CHEBI:94731,Etofenamate,HP:0003419,Low back pain
DB00027,"DB01234,DB00452",MONDO:0005642,PUBCHEM.COMPOUND:45267103,Gramicidin D,"['CHEBI:41879', 'CHEBI:7507']","['Dexamethasone', 'Framycetin']",MONDO:0005642,atopic conjunctivitis
DB11386,"DB01114,DB00388",MONDO:0003014,CHEBI:134813,Chlorobutanol,"['CHEBI:52010', 'CHEBI:8093']","['chlorphenamine', 'Phenylephrine']",MONDO:0003014,rhinitis
DB00586,DB01173,UMLS:C0278147,CHEBI:47381,Diclofenac,CHEBI:7789,Orphenadrine,UMLS:C0278147,Radicular pain
DB09297,"DB09296,DB00503,DB09183",MONDO:0005155,UNII:OU2YM37K86,Paritaprevir,"['CHEBI:85183', 'CHEBI:45409', 'CHEBI:85182']","['Ombitasvir', 'Ritonavir', 'Dasabuvir']",MONDO:0005155,liver cirrhosis
DB11482,"DB09321,DB11326,DB06723",MONDO:0004646,UNII:8P5F881OCY,Balsam of Peru,"['CHEBI:36560', 'CHEBI:33118', 'CHEBI:33130']","['Zinc oxide', 'Boric acid', 'algeldrate']",MONDO:0004646,decubitus ulcer
DB00936,DB04398,MONDO:0001209,CHEBI:16914,Salicylic acid,CHEBI:78320,Lactic acid,MONDO:0001209,common wart
DB09449,"DB09153,DB00761,DB01164,DB14502,DB09407,DB01390",HP:0004360,CHEBI:34683,"Sodium phosphate, dibasic","['CHEBI:26710', 'CHEBI:32588', 'CHEBI:3312', 'CHEBI:34683', 'CHEBI:25107', 'CHEBI:32139']","['Sodium chloride', 'Potassium chloride', 'Calcium chloride', 'Sodium phosphate, dibasic', 'magnesium atom', 'Sodium bicarbonate']",HP:0004360,Abnormality of acid-base homeostasis
DB00985,DB00165,HP:0002013,CHEBI:94848,Dimenhydrinate,CHEBI:16709,Pyridoxine,HP:0002013,Vomiting
DB01114,"DB00514,DB00852,DB06767",HP:0001742,CHEBI:52010,chlorphenamine,"['CHEBI:4470', 'CHEBI:51209', 'CHEBI:31206']","['Dextromethorphan', 'Pseudoephedrine', 'Ammonium chloride']",HP:0001742,Nasal congestion
DB01086,DB00878,HP:0033050,CHEBI:116735,Benzocaine,CHEBI:3614,Chlorhexidine,HP:0033050,Pharyngalgia
DB06216,DB00313,MONDO:0004985,CHEBI:71255,Asenapine,CHEBI:39867,Valproic acid,MONDO:0004985,bipolar disorder
DB11105,"DB13503,DB01086",MONDO:0001039,CHEBI:135611,Benzalkonium,"['UNII:877376V2XW', 'CHEBI:116735']","['Tyrothricin', 'Benzocaine']",MONDO:0001039,tonsillitis
DB00091,DB00993,UMLS:C0400968,CHEBI:4031,Cyclosporine,CHEBI:2948,Azathioprine,UMLS:C0400968,Liver transplant rejection
DB00878,DB03127,MONDO:0001039,CHEBI:3614,Chlorhexidine,CHEBI:187892,Benzamidine,MONDO:0001039,tonsillitis
DB15947,DB13759,HP:0100607,CHEBI:135547,Pitofenone,CHEBI:94773,Fenpiverinium,HP:0100607,Dysmenorrhea
DB09357,DB06694,HP:0001742,CHEBI:27373,Dexpanthenol,CHEBI:10082,Xylometazoline,HP:0001742,Nasal congestion
DB00388,DB01050,HP:0001742,CHEBI:8093,Phenylephrine,CHEBI:5855,Ibuprofen,HP:0001742,Nasal congestion
DB00874,"DB01114,DB00316,DB01364",HP:0001742,CHEBI:5551,Guaifenesin,"['CHEBI:52010', 'CHEBI:46195', 'CHEBI:15407']","['chlorphenamine', 'Acetaminophen', 'Ephedrine']",HP:0001742,Nasal congestion
DB00852,"DB00835,DB09019",HP:0001742,CHEBI:51209,Pseudoephedrine,"['CHEBI:3183', 'CHEBI:77032']","['Brompheniramine', 'Bromhexine']",HP:0001742,Nasal congestion
DB00316,"DB01114,DB00514,DB00852,DB00874",HP:0001742,CHEBI:46195,Acetaminophen,"['CHEBI:52010', 'CHEBI:4470', 'CHEBI:51209', 'CHEBI:5551']","['chlorphenamine', 'Dextromethorphan', 'Pseudoephedrine', 'Guaifenesin']",HP:0001742,Nasal congestion
DB00514,"DB00852,DB00835",HP:0001742,CHEBI:4470,Dextromethorphan,"['CHEBI:51209', 'CHEBI:3183']","['Pseudoephedrine', 'Brompheniramine']",HP:0001742,Nasal congestion
DB00852,DB00316,HP:0001742,CHEBI:51209,Pseudoephedrine,CHEBI:46195,Acetaminophen,HP:0001742,Nasal congestion
DB00967,DB00388,HP:0001742,CHEBI:291342,Desloratadine,CHEBI:8093,Phenylephrine,HP:0001742,Nasal congestion
DB00446,"DB01111,DB00759",UMLS:C0854211,CHEBI:17698,Chloramphenicol,"['CHEBI:37943', 'CHEBI:27902']","['Colistin', 'Tetracycline']",UMLS:C0854211,Bacterial keratitis
DB09449,"DB09341,DB09407,DB00761,DB09153,DB04398",HP:0001944,CHEBI:34683,"Sodium phosphate, dibasic","['CHEBI:17234', 'CHEBI:25107', 'CHEBI:32588', 'CHEBI:26710', 'CHEBI:78320']","['D-glucose', 'magnesium atom', 'Potassium chloride', 'Sodium chloride', 'Lactic acid']",HP:0001944,Dehydration
